[train] t=936000 | LossPi=-442.9656 | PiEntropy=-1.0410 | Alpha= 0.8020 | MinQ= 497.4264 | QcPi= 4.9921| BatchCostMean= 0.0482 | BatchCostMax= 0.7377 | BatchCostNZ= 0.2109| WinRewMean= 5807.5245 | WinCostMean= 0.0467 | Beta= 10.7421
[train] t=937000 | LossPi=-431.1149 | PiEntropy=-0.9040 | Alpha= 0.7463 | MinQ= 485.0379 | QcPi= 4.9854| BatchCostMean= 0.0515 | BatchCostMax= 0.7793 | BatchCostNZ= 0.2617| WinRewMean= 6187.2505 | WinCostMean= 0.0393 | Beta= 10.6809
[train] t=938000 | LossPi=-442.5459 | PiEntropy=-1.1400 | Alpha= 0.7830 | MinQ= 495.6263 | QcPi= 4.9229| BatchCostMean= 0.0410 | BatchCostMax= 0.7159 | BatchCostNZ= 0.1953| WinRewMean= 6701.1878 | WinCostMean= 0.0413 | Beta= 10.6011
[train] t=939000 | LossPi=-428.4624 | PiEntropy=-1.0470 | Alpha= 0.7423 | MinQ= 481.4818 | QcPi= 4.9671| BatchCostMean= 0.0506 | BatchCostMax= 0.6880 | BatchCostNZ= 0.2539| WinRewMean= 6058.4249 | WinCostMean= 0.0448 | Beta= 10.5177
[train] t=940000 | LossPi=-437.0844 | PiEntropy=-1.0154 | Alpha= 0.7068 | MinQ= 490.4468 | QcPi= 5.0317| BatchCostMean= 0.0475 | BatchCostMax= 0.7052 | BatchCostNZ= 0.1992| WinRewMean= 5403.6737 | WinCostMean= 0.0477 | Beta= 10.4625
[train] t=941000 | LossPi=-433.0703 | PiEntropy=-0.9802 | Alpha= 0.7392 | MinQ= 486.4072 | QcPi= 5.0379| BatchCostMean= 0.0599 | BatchCostMax= 0.6610 | BatchCostNZ= 0.2617| WinRewMean= 6680.0718 | WinCostMean= 0.0479 | Beta= 10.4433
[train] t=942000 | LossPi=-447.4619 | PiEntropy=-1.0231 | Alpha= 0.7523 | MinQ= 501.0585 | QcPi= 5.0341| BatchCostMean= 0.0460 | BatchCostMax= 0.6338 | BatchCostNZ= 0.2617| WinRewMean= 6605.1752 | WinCostMean= 0.0471 | Beta= 10.4937
[train] t=943000 | LossPi=-432.5782 | PiEntropy=-1.0652 | Alpha= 0.7668 | MinQ= 487.9091 | QcPi= 5.1406| BatchCostMean= 0.0468 | BatchCostMax= 0.5944 | BatchCostNZ= 0.2148| WinRewMean= 8132.7430 | WinCostMean= 0.0456 | Beta= 10.6046
[train] t=944000 | LossPi=-440.3054 | PiEntropy=-1.1017 | Alpha= 0.7176 | MinQ= 495.4836 | QcPi= 5.0746| BatchCostMean= 0.0467 | BatchCostMax= 0.4979 | BatchCostNZ= 0.2773| WinRewMean= 5092.8965 | WinCostMean= 0.0598 | Beta= 10.7177
[train] t=945000 | LossPi=-437.9099 | PiEntropy=-1.0135 | Alpha= 0.7974 | MinQ= 494.0166 | QcPi= 5.1050| BatchCostMean= 0.0498 | BatchCostMax= 0.6214 | BatchCostNZ= 0.2188| WinRewMean= 5996.6035 | WinCostMean= 0.0531 | Beta= 10.8322
[train] t=946000 | LossPi=-417.7841 | PiEntropy=-0.9156 | Alpha= 0.7834 | MinQ= 474.4127 | QcPi= 5.1099| BatchCostMean= 0.0462 | BatchCostMax= 0.7587 | BatchCostNZ= 0.2305| WinRewMean= 4251.6622 | WinCostMean= 0.0479 | Beta= 10.9418
[train] t=947000 | LossPi=-439.5912 | PiEntropy=-1.0165 | Alpha= 0.7988 | MinQ= 497.0770 | QcPi= 5.1293| BatchCostMean= 0.0609 | BatchCostMax= 0.6386 | BatchCostNZ= 0.2812| WinRewMean= 5319.8494 | WinCostMean= 0.0549 | Beta= 11.0490
[train] t=948000 | LossPi=-460.4272 | PiEntropy=-1.0169 | Alpha= 0.8058 | MinQ= 517.6693 | QcPi= 5.0619| BatchCostMean= 0.0428 | BatchCostMax= 0.8153 | BatchCostNZ= 0.2344| WinRewMean= 5426.1618 | WinCostMean= 0.0476 | Beta= 11.1466
[train] t=949000 | LossPi=-442.6460 | PiEntropy=-1.0113 | Alpha= 0.7888 | MinQ= 500.7132 | QcPi= 5.0958| BatchCostMean= 0.0531 | BatchCostMax= 0.8188 | BatchCostNZ= 0.2266| WinRewMean= 7449.0272 | WinCostMean= 0.0471 | Beta= 11.2385
[train] t=950000 | LossPi=-449.6483 | PiEntropy=-0.9770 | Alpha= 0.7823 | MinQ= 508.1787 | QcPi= 5.0947| BatchCostMean= 0.0648 | BatchCostMax= 0.6539 | BatchCostNZ= 0.2930| WinRewMean= 5245.3996 | WinCostMean= 0.0537 | Beta= 11.3384
[train] t=951000 | LossPi=-425.5407 | PiEntropy=-0.9797 | Alpha= 0.8217 | MinQ= 484.7252 | QcPi= 5.1044| BatchCostMean= 0.0505 | BatchCostMax= 0.6878 | BatchCostNZ= 0.2383| WinRewMean= 6290.0985 | WinCostMean= 0.0408 | Beta= 11.4371
[train] t=952000 | LossPi=-433.6323 | PiEntropy=-1.1324 | Alpha= 0.7346 | MinQ= 492.9464 | QcPi= 5.0758| BatchCostMean= 0.0550 | BatchCostMax= 0.9425 | BatchCostNZ= 0.2500| WinRewMean= 4592.7071 | WinCostMean= 0.0439 | Beta= 11.5219
[train] t=953000 | LossPi=-432.8586 | PiEntropy=-0.9578 | Alpha= 0.7829 | MinQ= 492.1502 | QcPi= 5.0452| BatchCostMean= 0.0357 | BatchCostMax= 0.6477 | BatchCostNZ= 0.1875| WinRewMean= 4143.2942 | WinCostMean= 0.0421 | Beta= 11.6034
[train] t=954000 | LossPi=-413.5953 | PiEntropy=-0.9047 | Alpha= 0.8012 | MinQ= 473.8268 | QcPi= 5.0907| BatchCostMean= 0.0617 | BatchCostMax= 0.8506 | BatchCostNZ= 0.2891| WinRewMean= 3919.8723 | WinCostMean= 0.0416 | Beta= 11.6894
[train] t=955000 | LossPi=-433.5686 | PiEntropy=-0.8817 | Alpha= 0.7912 | MinQ= 494.1501 | QcPi= 5.0839| BatchCostMean= 0.0645 | BatchCostMax= 0.8351 | BatchCostNZ= 0.2852| WinRewMean= 6405.5004 | WinCostMean= 0.0434 | Beta= 11.7792
[train] t=956000 | LossPi=-435.9361 | PiEntropy=-1.0615 | Alpha= 0.7773 | MinQ= 496.2458 | QcPi= 5.0138| BatchCostMean= 0.0599 | BatchCostMax= 0.6362 | BatchCostNZ= 0.2891| WinRewMean= 4357.1768 | WinCostMean= 0.0511 | Beta= 11.8641
[train] t=957000 | LossPi=-440.7002 | PiEntropy=-0.9404 | Alpha= 0.7741 | MinQ= 501.0172 | QcPi= 4.9951| BatchCostMean= 0.0539 | BatchCostMax= 0.6685 | BatchCostNZ= 0.2305| WinRewMean= 6937.0876 | WinCostMean= 0.0409 | Beta= 11.9295
[train] t=958000 | LossPi=-457.7028 | PiEntropy=-0.9438 | Alpha= 0.7880 | MinQ= 518.6605 | QcPi= 5.0224| BatchCostMean= 0.0473 | BatchCostMax= 0.6012 | BatchCostNZ= 0.2539| WinRewMean= 4504.8849 | WinCostMean= 0.0633 | Beta= 11.9891
[train] t=959000 | LossPi=-432.1561 | PiEntropy=-0.9127 | Alpha= 0.8494 | MinQ= 492.8793 | QcPi= 4.9825| BatchCostMean= 0.0518 | BatchCostMax= 0.6357 | BatchCostNZ= 0.2422| WinRewMean= 4016.2278 | WinCostMean= 0.0450 | Beta= 12.0316
[train] t=960000 | LossPi=-442.3303 | PiEntropy=-0.8483 | Alpha= 0.8200 | MinQ= 503.5247 | QcPi= 5.0060| BatchCostMean= 0.0448 | BatchCostMax= 0.4180 | BatchCostNZ= 0.2188| WinRewMean= 6810.6073 | WinCostMean= 0.0523 | Beta= 12.0853
[train] t=961000 | LossPi=-419.6572 | PiEntropy=-1.0637 | Alpha= 0.8155 | MinQ= 481.2921 | QcPi= 5.0184| BatchCostMean= 0.0491 | BatchCostMax= 0.5429 | BatchCostNZ= 0.2344| WinRewMean= 3466.5362 | WinCostMean= 0.0380 | Beta= 12.1089
[train] t=962000 | LossPi=-411.9535 | PiEntropy=-1.0375 | Alpha= 0.8232 | MinQ= 473.4500 | QcPi= 5.0205| BatchCostMean= 0.0529 | BatchCostMax= 0.6481 | BatchCostNZ= 0.2461| WinRewMean= 4337.8952 | WinCostMean= 0.0391 | Beta= 12.0789
[train] t=963000 | LossPi=-429.5406 | PiEntropy=-0.8579 | Alpha= 0.8321 | MinQ= 489.9792 | QcPi= 4.9665| BatchCostMean= 0.0500 | BatchCostMax= 0.6123 | BatchCostNZ= 0.2578| WinRewMean= 4997.2231 | WinCostMean= 0.0489 | Beta= 12.0256
[train] t=964000 | LossPi=-432.7769 | PiEntropy=-1.0348 | Alpha= 0.8118 | MinQ= 493.1510 | QcPi= 4.9801| BatchCostMean= 0.0431 | BatchCostMax= 0.5223 | BatchCostNZ= 0.2148| WinRewMean= 4908.4992 | WinCostMean= 0.0459 | Beta= 11.9544
[train] t=965000 | LossPi=-416.0994 | PiEntropy=-1.0704 | Alpha= 0.8383 | MinQ= 476.3235 | QcPi= 5.0057| BatchCostMean= 0.0459 | BatchCostMax= 0.6429 | BatchCostNZ= 0.2188| WinRewMean= 5541.1288 | WinCostMean= 0.0383 | Beta= 11.8518
[train] t=966000 | LossPi=-419.8506 | PiEntropy=-0.8866 | Alpha= 0.8087 | MinQ= 479.4354 | QcPi= 5.0007| BatchCostMean= 0.0574 | BatchCostMax= 0.8637 | BatchCostNZ= 0.2617| WinRewMean= 5866.0900 | WinCostMean= 0.0387 | Beta= 11.7718
[train] t=967000 | LossPi=-427.8382 | PiEntropy=-1.1435 | Alpha= 0.8252 | MinQ= 486.7042 | QcPi= 4.9605| BatchCostMean= 0.0524 | BatchCostMax= 0.8180 | BatchCostNZ= 0.2578| WinRewMean= 6729.6942 | WinCostMean= 0.0411 | Beta= 11.6768
[train] t=968000 | LossPi=-438.1560 | PiEntropy=-0.9904 | Alpha= 0.8095 | MinQ= 496.3527 | QcPi= 4.9536| BatchCostMean= 0.0360 | BatchCostMax= 0.5025 | BatchCostNZ= 0.2227| WinRewMean= 5964.9844 | WinCostMean= 0.0483 | Beta= 11.5865
[train] t=969000 | LossPi=-427.4924 | PiEntropy=-1.0534 | Alpha= 0.8232 | MinQ= 485.0639 | QcPi= 4.9388| BatchCostMean= 0.0465 | BatchCostMax= 0.6333 | BatchCostNZ= 0.2305| WinRewMean= 4881.1361 | WinCostMean= 0.0395 | Beta= 11.4814
[train] t=970000 | LossPi=-436.4604 | PiEntropy=-0.9529 | Alpha= 0.8545 | MinQ= 492.8263 | QcPi= 4.8848| BatchCostMean= 0.0537 | BatchCostMax= 0.7412 | BatchCostNZ= 0.2461| WinRewMean= 3893.0943 | WinCostMean= 0.0445 | Beta= 11.3723
[train] t=971000 | LossPi=-421.6184 | PiEntropy=-0.9289 | Alpha= 0.8102 | MinQ= 477.7237 | QcPi= 4.9099| BatchCostMean= 0.0480 | BatchCostMax= 0.6259 | BatchCostNZ= 0.2227| WinRewMean= 6173.5110 | WinCostMean= 0.0480 | Beta= 11.2736
[train] t=972000 | LossPi=-428.7302 | PiEntropy=-0.9730 | Alpha= 0.8286 | MinQ= 485.1249 | QcPi= 4.9654| BatchCostMean= 0.0402 | BatchCostMax= 0.5410 | BatchCostNZ= 0.2266| WinRewMean= 6291.9199 | WinCostMean= 0.0513 | Beta= 11.1951
[train] t=973000 | LossPi=-420.6790 | PiEntropy=-1.0861 | Alpha= 0.8057 | MinQ= 476.6033 | QcPi= 4.9467| BatchCostMean= 0.0388 | BatchCostMax= 0.5746 | BatchCostNZ= 0.2227| WinRewMean= 6745.2789 | WinCostMean= 0.0407 | Beta= 11.1285
[train] t=974000 | LossPi=-437.8516 | PiEntropy=-0.9908 | Alpha= 0.7950 | MinQ= 493.4077 | QcPi= 4.9585| BatchCostMean= 0.0631 | BatchCostMax= 0.6766 | BatchCostNZ= 0.2617| WinRewMean= 4456.3309 | WinCostMean= 0.0349 | Beta= 11.0454
[train] t=975000 | LossPi=-431.1940 | PiEntropy=-0.8974 | Alpha= 0.7988 | MinQ= 486.0155 | QcPi= 4.9308| BatchCostMean= 0.0403 | BatchCostMax= 0.6307 | BatchCostNZ= 0.2109| WinRewMean= 4523.3510 | WinCostMean= 0.0485 | Beta= 10.9727
[train] t=976000 | LossPi=-436.6157 | PiEntropy=-0.9278 | Alpha= 0.7633 | MinQ= 491.5381 | QcPi= 4.9707| BatchCostMean= 0.0494 | BatchCostMax= 0.4778 | BatchCostNZ= 0.2578| WinRewMean= 6653.8554 | WinCostMean= 0.0429 | Beta= 10.9067
[train] t=977000 | LossPi=-431.1674 | PiEntropy=-0.9736 | Alpha= 0.8026 | MinQ= 485.6914 | QcPi= 4.9597| BatchCostMean= 0.0540 | BatchCostMax= 0.6198 | BatchCostNZ= 0.2695| WinRewMean= 5145.4469 | WinCostMean= 0.0495 | Beta= 10.8359
[train] t=978000 | LossPi=-433.8203 | PiEntropy=-0.9693 | Alpha= 0.7816 | MinQ= 488.0078 | QcPi= 4.9615| BatchCostMean= 0.0544 | BatchCostMax= 0.7340 | BatchCostNZ= 0.2383| WinRewMean= 4258.3874 | WinCostMean= 0.0439 | Beta= 10.7690
[train] t=979000 | LossPi=-425.9684 | PiEntropy=-1.0469 | Alpha= 0.7700 | MinQ= 480.2706 | QcPi= 4.9967| BatchCostMean= 0.0503 | BatchCostMax= 0.6671 | BatchCostNZ= 0.2109| WinRewMean= 4555.1731 | WinCostMean= 0.0409 | Beta= 10.7062
[train] t=980000 | LossPi=-449.9243 | PiEntropy=-1.0509 | Alpha= 0.7923 | MinQ= 504.1833 | QcPi= 4.9987| BatchCostMean= 0.0512 | BatchCostMax= 0.6484 | BatchCostNZ= 0.2734| WinRewMean= 6804.5239 | WinCostMean= 0.0456 | Beta= 10.6880
[train] t=981000 | LossPi=-419.1318 | PiEntropy=-0.9569 | Alpha= 0.8014 | MinQ= 473.9986 | QcPi= 5.0469| BatchCostMean= 0.0460 | BatchCostMax= 0.7545 | BatchCostNZ= 0.2266| WinRewMean= 4890.3377 | WinCostMean= 0.0519 | Beta= 10.7195
[train] t=982000 | LossPi=-428.7950 | PiEntropy=-1.0488 | Alpha= 0.7934 | MinQ= 483.6481 | QcPi= 5.0084| BatchCostMean= 0.0498 | BatchCostMax= 0.6766 | BatchCostNZ= 0.2422| WinRewMean= 4428.7504 | WinCostMean= 0.0457 | Beta= 10.7860
[train] t=983000 | LossPi=-434.0699 | PiEntropy=-0.9127 | Alpha= 0.7979 | MinQ= 489.2440 | QcPi= 5.0154| BatchCostMean= 0.0499 | BatchCostMax= 0.7264 | BatchCostNZ= 0.2109| WinRewMean= 6100.4121 | WinCostMean= 0.0501 | Beta= 10.8557
[train] t=984000 | LossPi=-424.0024 | PiEntropy=-0.9108 | Alpha= 0.7619 | MinQ= 480.1270 | QcPi= 5.0689| BatchCostMean= 0.0423 | BatchCostMax= 0.4813 | BatchCostNZ= 0.2344| WinRewMean= 7385.1353 | WinCostMean= 0.0430 | Beta= 10.9355
[train] t=985000 | LossPi=-447.2093 | PiEntropy=-1.0887 | Alpha= 0.7998 | MinQ= 503.7264 | QcPi= 5.0497| BatchCostMean= 0.0491 | BatchCostMax= 0.5109 | BatchCostNZ= 0.2461| WinRewMean= 6050.7451 | WinCostMean= 0.0482 | Beta= 11.0197
[train] t=986000 | LossPi=-444.1360 | PiEntropy=-1.1031 | Alpha= 0.7880 | MinQ= 501.0266 | QcPi= 5.0329| BatchCostMean= 0.0483 | BatchCostMax= 0.8192 | BatchCostNZ= 0.2227| WinRewMean= 5269.9746 | WinCostMean= 0.0440 | Beta= 11.1309
[train] t=987000 | LossPi=-459.9062 | PiEntropy=-0.8986 | Alpha= 0.8006 | MinQ= 518.4837 | QcPi= 5.1453| BatchCostMean= 0.0429 | BatchCostMax= 0.5556 | BatchCostNZ= 0.2188| WinRewMean= 6923.3108 | WinCostMean= 0.0505 | Beta= 11.2447
[train] t=988000 | LossPi=-447.2537 | PiEntropy=-1.0291 | Alpha= 0.8145 | MinQ= 506.0882 | QcPi= 5.1067| BatchCostMean= 0.0441 | BatchCostMax= 0.5787 | BatchCostNZ= 0.2461| WinRewMean= 6190.0812 | WinCostMean= 0.0499 | Beta= 11.3569
[train] t=989000 | LossPi=-462.4229 | PiEntropy=-0.9782 | Alpha= 0.8138 | MinQ= 521.0038 | QcPi= 5.0434| BatchCostMean= 0.0521 | BatchCostMax= 0.7501 | BatchCostNZ= 0.2734| WinRewMean= 5073.8918 | WinCostMean= 0.0472 | Beta= 11.4574
[train] t=990000 | LossPi=-437.9075 | PiEntropy=-1.0877 | Alpha= 0.7836 | MinQ= 497.5247 | QcPi= 5.0912| BatchCostMean= 0.0462 | BatchCostMax= 0.7486 | BatchCostNZ= 0.2422| WinRewMean= 6861.7410 | WinCostMean= 0.0457 | Beta= 11.5425
[train] t=991000 | LossPi=-435.6934 | PiEntropy=-0.9120 | Alpha= 0.8427 | MinQ= 495.3008 | QcPi= 5.0632| BatchCostMean= 0.0489 | BatchCostMax= 0.4760 | BatchCostNZ= 0.2656| WinRewMean= 5764.8383 | WinCostMean= 0.0352 | Beta= 11.6208
[train] t=992000 | LossPi=-446.4794 | PiEntropy=-0.8378 | Alpha= 0.7959 | MinQ= 506.2226 | QcPi= 5.0470| BatchCostMean= 0.0440 | BatchCostMax= 0.5184 | BatchCostNZ= 0.2188| WinRewMean= 4084.0668 | WinCostMean= 0.0369 | Beta= 11.7052
[train] t=993000 | LossPi=-408.4720 | PiEntropy=-0.9455 | Alpha= 0.8165 | MinQ= 468.9754 | QcPi= 5.0677| BatchCostMean= 0.0475 | BatchCostMax= 0.6864 | BatchCostNZ= 0.2539| WinRewMean= 4601.6753 | WinCostMean= 0.0450 | Beta= 11.7867
[train] t=994000 | LossPi=-431.1398 | PiEntropy=-1.0982 | Alpha= 0.8303 | MinQ= 492.7176 | QcPi= 5.1030| BatchCostMean= 0.0542 | BatchCostMax= 0.6930 | BatchCostNZ= 0.2344| WinRewMean= 6832.7714 | WinCostMean= 0.0442 | Beta= 11.8882
[train] t=995000 | LossPi=-441.1716 | PiEntropy=-1.0683 | Alpha= 0.8222 | MinQ= 503.0935 | QcPi= 5.0930| BatchCostMean= 0.0591 | BatchCostMax= 0.7308 | BatchCostNZ= 0.2656| WinRewMean= 7668.5322 | WinCostMean= 0.0449 | Beta= 11.9858
[train] t=996000 | LossPi=-420.3732 | PiEntropy=-1.0744 | Alpha= 0.8371 | MinQ= 482.6509 | QcPi= 5.0845| BatchCostMean= 0.0507 | BatchCostMax= 0.6259 | BatchCostNZ= 0.2383| WinRewMean= 6532.2932 | WinCostMean= 0.0423 | Beta= 12.0716
[train] t=997000 | LossPi=-411.4242 | PiEntropy=-0.8865 | Alpha= 0.7840 | MinQ= 473.7354 | QcPi= 5.0725| BatchCostMean= 0.0415 | BatchCostMax= 0.5067 | BatchCostNZ= 0.2148| WinRewMean= 6494.8398 | WinCostMean= 0.0422 | Beta= 12.1470
[train] t=998000 | LossPi=-439.5560 | PiEntropy=-1.1045 | Alpha= 0.7988 | MinQ= 501.9226 | QcPi= 5.0312| BatchCostMean= 0.0415 | BatchCostMax= 0.3989 | BatchCostNZ= 0.2305| WinRewMean= 6775.7940 | WinCostMean= 0.0466 | Beta= 12.2206
[train] t=999000 | LossPi=-422.7208 | PiEntropy=-0.8617 | Alpha= 0.8135 | MinQ= 485.6254 | QcPi= 5.0676| BatchCostMean= 0.0503 | BatchCostMax= 0.7794 | BatchCostNZ= 0.2188| WinRewMean= 4341.1775 | WinCostMean= 0.0392 | Beta= 12.2748
[train] t=1000000 | LossPi=-424.0232 | PiEntropy=-0.9542 | Alpha= 0.8507 | MinQ= 486.1847 | QcPi= 4.9934| BatchCostMean= 0.0580 | BatchCostMax= 0.7241 | BatchCostNZ= 0.2578| WinRewMean= 4587.6967 | WinCostMean= 0.0464 | Beta= 12.2862
[train] t=1001000 | LossPi=-430.4877 | PiEntropy=-1.1523 | Alpha= 0.8502 | MinQ= 492.8372 | QcPi= 4.9883| BatchCostMean= 0.0531 | BatchCostMax= 0.5290 | BatchCostNZ= 0.2383| WinRewMean= 3844.4533 | WinCostMean= 0.0385 | Beta= 12.3028
[train] t=1002000 | LossPi=-422.3988 | PiEntropy=-1.0433 | Alpha= 0.8531 | MinQ= 484.7542 | QcPi= 4.9840| BatchCostMean= 0.0499 | BatchCostMax= 0.4852 | BatchCostNZ= 0.2422| WinRewMean= 7756.5863 | WinCostMean= 0.0364 | Beta= 12.3326
[train] t=1003000 | LossPi=-421.2289 | PiEntropy=-0.9850 | Alpha= 0.8182 | MinQ= 483.9336 | QcPi= 5.0356| BatchCostMean= 0.0498 | BatchCostMax= 0.7136 | BatchCostNZ= 0.2383| WinRewMean= 6231.0712 | WinCostMean= 0.0405 | Beta= 12.2922
[train] t=1004000 | LossPi=-417.1955 | PiEntropy=-0.9471 | Alpha= 0.8231 | MinQ= 478.5050 | QcPi= 4.9530| BatchCostMean= 0.0455 | BatchCostMax= 0.5488 | BatchCostNZ= 0.2422| WinRewMean= 4475.4900 | WinCostMean= 0.0462 | Beta= 12.2208
[train] t=1005000 | LossPi=-436.4873 | PiEntropy=-0.9291 | Alpha= 0.7930 | MinQ= 497.1780 | QcPi= 4.9473| BatchCostMean= 0.0480 | BatchCostMax= 0.9819 | BatchCostNZ= 0.2070| WinRewMean= 5460.4380 | WinCostMean= 0.0371 | Beta= 12.1185
[train] t=1006000 | LossPi=-441.0435 | PiEntropy=-1.1098 | Alpha= 0.7843 | MinQ= 500.9069 | QcPi= 4.9126| BatchCostMean= 0.0375 | BatchCostMax= 0.6261 | BatchCostNZ= 0.2188| WinRewMean= 4854.0754 | WinCostMean= 0.0354 | Beta= 12.0085
[train] t=1007000 | LossPi=-427.3719 | PiEntropy=-1.1213 | Alpha= 0.7905 | MinQ= 487.3298 | QcPi= 4.9540| BatchCostMean= 0.0409 | BatchCostMax= 0.6824 | BatchCostNZ= 0.2148| WinRewMean= 5399.7112 | WinCostMean= 0.0403 | Beta= 11.9241
[train] t=1008000 | LossPi=-419.5063 | PiEntropy=-0.9054 | Alpha= 0.8542 | MinQ= 479.1286 | QcPi= 4.9628| BatchCostMean= 0.0372 | BatchCostMax= 0.6710 | BatchCostNZ= 0.2148| WinRewMean= 4626.8054 | WinCostMean= 0.0449 | Beta= 11.8580
[train] t=1009000 | LossPi=-424.4082 | PiEntropy=-1.0307 | Alpha= 0.8006 | MinQ= 483.6964 | QcPi= 4.9604| BatchCostMean= 0.0499 | BatchCostMax= 0.6373 | BatchCostNZ= 0.2383| WinRewMean= 4800.7392 | WinCostMean= 0.0313 | Beta= 11.7861
[train] t=1010000 | LossPi=-433.5360 | PiEntropy=-0.9985 | Alpha= 0.8146 | MinQ= 492.2974 | QcPi= 4.9555| BatchCostMean= 0.0516 | BatchCostMax= 0.5212 | BatchCostNZ= 0.2422| WinRewMean= 5632.2050 | WinCostMean= 0.0393 | Beta= 11.6936
[train] t=1011000 | LossPi=-421.9143 | PiEntropy=-0.9723 | Alpha= 0.7953 | MinQ= 480.7907 | QcPi= 4.9984| BatchCostMean= 0.0582 | BatchCostMax= 0.5850 | BatchCostNZ= 0.2617| WinRewMean= 5601.9162 | WinCostMean= 0.0455 | Beta= 11.6242
[train] t=1012000 | LossPi=-451.2244 | PiEntropy=-1.0180 | Alpha= 0.7621 | MinQ= 509.3432 | QcPi= 4.9503| BatchCostMean= 0.0464 | BatchCostMax= 0.6543 | BatchCostNZ= 0.2383| WinRewMean= 3914.9399 | WinCostMean= 0.0452 | Beta= 11.5836
[train] t=1013000 | LossPi=-435.0789 | PiEntropy=-0.9876 | Alpha= 0.7876 | MinQ= 492.9829 | QcPi= 4.9426| BatchCostMean= 0.0435 | BatchCostMax= 0.5669 | BatchCostNZ= 0.2070| WinRewMean= 5310.1423 | WinCostMean= 0.0510 | Beta= 11.5580
[train] t=1014000 | LossPi=-421.4115 | PiEntropy=-0.9598 | Alpha= 0.7655 | MinQ= 480.3630 | QcPi= 5.0435| BatchCostMean= 0.0565 | BatchCostMax= 0.6799 | BatchCostNZ= 0.2422| WinRewMean= 4830.1177 | WinCostMean= 0.0464 | Beta= 11.5430
[train] t=1015000 | LossPi=-421.0869 | PiEntropy=-0.9983 | Alpha= 0.8498 | MinQ= 480.4329 | QcPi= 5.0637| BatchCostMean= 0.0478 | BatchCostMax= 0.5926 | BatchCostNZ= 0.2617| WinRewMean= 7251.2532 | WinCostMean= 0.0371 | Beta= 11.5524
[train] t=1016000 | LossPi=-422.3615 | PiEntropy=-1.0878 | Alpha= 0.8055 | MinQ= 481.2138 | QcPi= 5.0122| BatchCostMean= 0.0514 | BatchCostMax= 0.7258 | BatchCostNZ= 0.2734| WinRewMean= 6664.8872 | WinCostMean= 0.0443 | Beta= 11.5670
[train] t=1017000 | LossPi=-422.5703 | PiEntropy=-1.0430 | Alpha= 0.7512 | MinQ= 481.4380 | QcPi= 5.0171| BatchCostMean= 0.0597 | BatchCostMax= 0.6468 | BatchCostNZ= 0.2500| WinRewMean= 5088.1602 | WinCostMean= 0.0464 | Beta= 11.5773
[train] t=1018000 | LossPi=-428.0205 | PiEntropy=-1.1130 | Alpha= 0.7737 | MinQ= 486.5225 | QcPi= 4.9976| BatchCostMean= 0.0362 | BatchCostMax= 0.5410 | BatchCostNZ= 0.2031| WinRewMean= 5048.2730 | WinCostMean= 0.0436 | Beta= 11.5338
[train] t=1019000 | LossPi=-426.3401 | PiEntropy=-0.9953 | Alpha= 0.7668 | MinQ= 484.8461 | QcPi= 5.0137| BatchCostMean= 0.0458 | BatchCostMax= 0.4172 | BatchCostNZ= 0.2422| WinRewMean= 7302.1398 | WinCostMean= 0.0476 | Beta= 11.5171
[train] t=1020000 | LossPi=-432.1509 | PiEntropy=-1.0051 | Alpha= 0.8101 | MinQ= 489.9562 | QcPi= 4.9635| BatchCostMean= 0.0503 | BatchCostMax= 0.8279 | BatchCostNZ= 0.2422| WinRewMean= 6207.8608 | WinCostMean= 0.0412 | Beta= 11.4821
[train] t=1021000 | LossPi=-432.4565 | PiEntropy=-0.9656 | Alpha= 0.7622 | MinQ= 490.0126 | QcPi= 4.9686| BatchCostMean= 0.0504 | BatchCostMax= 0.6410 | BatchCostNZ= 0.2617| WinRewMean= 5826.7956 | WinCostMean= 0.0418 | Beta= 11.4359
[train] t=1022000 | LossPi=-432.7180 | PiEntropy=-0.9907 | Alpha= 0.7801 | MinQ= 490.9227 | QcPi= 5.0295| BatchCostMean= 0.0499 | BatchCostMax= 0.5059 | BatchCostNZ= 0.2500| WinRewMean= 6457.5745 | WinCostMean= 0.0440 | Beta= 11.4189
[train] t=1023000 | LossPi=-419.1271 | PiEntropy=-1.0185 | Alpha= 0.7936 | MinQ= 476.8680 | QcPi= 4.9913| BatchCostMean= 0.0436 | BatchCostMax= 0.6320 | BatchCostNZ= 0.2500| WinRewMean= 6750.4959 | WinCostMean= 0.0393 | Beta= 11.4065
[train] t=1024000 | LossPi=-450.5943 | PiEntropy=-1.1040 | Alpha= 0.7230 | MinQ= 508.3901 | QcPi= 5.0010| BatchCostMean= 0.0584 | BatchCostMax= 0.6170 | BatchCostNZ= 0.2930| WinRewMean= 6250.0658 | WinCostMean= 0.0514 | Beta= 11.3972
[train] t=1025000 | LossPi=-421.8260 | PiEntropy=-0.9790 | Alpha= 0.7930 | MinQ= 480.2413 | QcPi= 5.0504| BatchCostMean= 0.0403 | BatchCostMax= 0.4749 | BatchCostNZ= 0.2305| WinRewMean= 4912.7276 | WinCostMean= 0.0448 | Beta= 11.4128
