Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
33	1586.3417	656.94366	2556.4119	96.282616	1458044.2	607024.56	2265922.5	0.0	12.937036	2.4436758	18.618032	7.2389684	8.371747	3.535837	14.609495	0.0	288.0	288.0	0.0	0.0	49154.438	0.048190625	990001.0	490.54523	182.10182	864.045	5.267894	490.5442	182.1043	861.5922	5.047835	4.9995284	0.4030872	7.4712024	3.7511241	0.9999131	1.0568334	5.320704	-14.420416	-433.00854	85.945816	85.89141	0.006414563	0.00019179707	-0.22396617	0.7997935	0.07948301	2.423143	11.289946	-0.999912	0.5284748	202.66647	6783.582803010941
34	1611.5156	684.767	2639.8718	88.85578	1463082.1	537516.8	2162080.5	84900.94	12.099656	2.3820357	17.933346	6.5968704	8.746075	3.2338116	13.147124	1.6901604	288.0	288.0	0.0	0.0	50415.74	0.04801498883928571	1020001.0	490.32297	183.06963	860.906	5.259841	490.3231	183.07047	860.1886	5.4919777	5.011448	0.3830073	7.3475575	3.5353143	0.99985695	1.0452788	4.8885775	-10.114645	-429.73492	86.24746	86.2018	0.0061384104	0.00021091451	-0.22124104	0.8021672	-0.06576573	2.473727	11.8701105	-0.9998572	0.5495784	202.58746	6986.160913944244
35	1663.8427	587.98444	2604.005	62.64762	1821275.4	694556.06	2611632.8	19890.0	12.263491	2.4085085	18.792377	5.33452	8.950441	3.38691	12.236152	0.0	288.0	288.0	0.0	0.0	51690.383	0.04786146556712963	1050001.0	490.2592	183.21327	860.2718	3.505447	490.259	183.21391	858.2571	3.449595	5.008072	0.37828028	7.2580786	3.6020195	1.0002614	1.0498269	6.9361167	-11.299636	-431.7771	86.18496	86.12308	0.006186638	-9.8330325e-05	-0.23408648	0.79180926	-0.06366843	2.4382915	11.454729	-1.0002621	0.51630044	203.64586	7189.81516456604
36	1591.0728	716.8283	2611.377	44.802334	1873014.2	627145.75	2604657.5	569155.6	12.452235	2.899872	19.492723	3.107381	9.357162	1.0124171	11.020791	8.099905	288.0	288.0	0.0	0.0	52990.45	0.04773914344031532	1080001.0	489.3264	182.22939	855.1911	0.40447903	489.32706	182.22845	855.95764	1.7506068	5.003397	0.39987022	7.3043194	3.774139	1.0001132	1.0521405	11.981903	-11.728308	-431.1655	84.70685	84.67985	0.006486648	1.1823384e-05	-0.24027793	0.7869536	-0.027406275	2.4335072	11.401836	-1.0001134	0.56551266	203.87267	7393.706738948822
37	1691.078	673.17096	2591.5122	73.66779	1590842.9	686952.1	2643134.5	283010.3	12.103118	2.39843	18.914894	4.9754915	9.92143	2.544585	12.713339	3.963179	288.0	288.0	0.0	0.0	54251.363	0.047588915158991225	1110001.0	488.05606	183.64363	852.41864	5.1603928	488.05634	183.64377	852.76764	5.3156886	4.995932	0.3556599	7.3869963	3.7435744	1.0001383	1.0457056	6.891519	-11.307682	-428.08746	85.362	85.335144	0.0060498775	-1.2906559e-05	-0.22439086	0.79946756	0.057181623	2.4660764	11.778879	-1.000138	0.5820565	205.21646	7598.921900033951
38	1725.7115	595.45	2664.2942	98.94232	1682296.8	487200.5	2500072.8	721369.3	12.523543	2.373878	20.428831	7.040676	12.574938	1.982757	16.795614	10.121167	288.0	288.0	0.0	0.0	55555.367	0.04748321981837607	1140001.0	488.3753	184.85568	854.36163	8.377758	488.37527	184.85646	855.28754	8.535409	5.0004497	0.35951847	7.2697377	3.8790836	1.0002097	1.0591161	8.50958	-12.673282	-430.6707	85.99978	86.01705	0.0062443814	-4.7892507e-05	-0.25082898	0.7787367	-0.005983765	2.4262426	11.319398	-1.0002097	0.5156324	204.61945	7803.5235686302185
39	1694.323	499.26028	2607.5652	73.756714	1973423.0	483919.3	2538836.8	1149230.5	12.260626	2.3179016	17.943712	3.2602873	10.488695	2.382984	14.206335	6.364259	288.0	288.0	0.0	0.0	56834.95	0.047362457682291664	1170001.0	489.3554	183.22063	847.999	6.2262497	489.35577	183.22067	849.92926	7.552957	4.9996085	0.39129755	7.589042	3.6501102	1.0002189	1.0500805	4.566435	-12.010456	-430.86462	85.59227	85.63905	0.0063794106	-6.523139e-05	-0.23141211	0.7940099	0.0036917806	2.4399092	11.4770975	-1.0002186	0.51307106	203.83237	8007.354797840118
40	1721.3999	628.0442	2628.7483	84.58996	1732116.6	634520.0	2412188.5	721355.06	12.024799	2.2925587	21.21994	7.722215	8.095754	1.6301907	10.02882	4.3984995	288.0	288.0	0.0	0.0	58082.44	0.04722149707825203	1200001.0	489.50424	182.11198	855.05664	7.257491	489.5046	182.11142	854.3323	8.210536	4.990198	0.38581192	7.3337493	3.66683	0.99954987	1.055891	4.484533	-13.634805	-430.83554	85.548874	85.60772	0.006288458	0.00045906552	-0.22388583	0.7999607	0.11574395	2.4446578	11.533544	-0.99954957	0.609915	206.8746	8214.269441366196
41	1704.9851	605.84283	2573.5393	68.97062	1618282.6	552723.7	2691399.8	545905.0	12.272989	2.3116755	22.328619	5.4295616	7.201743	1.3356221	9.591371	4.921369	288.0	288.0	0.0	0.0	59362.957	0.04711345796130952	1230001.0	490.518	183.38153	850.70276	6.393728	490.51822	183.38083	853.88916	5.585126	5.009609	0.34933305	7.3372273	3.563768	1.0004671	1.0441668	5.576606	-12.713624	-431.04166	86.39405	86.4559	0.0059498725	-0.000248141	-0.2248747	0.799206	-0.10617447	2.4545422	11.649121	-1.0004667	0.5584729	207.494	8421.736453533173
42	1775.9619	629.1634	2643.0737	66.6383	1795911.0	626238.2	2383441.2	6702.058	12.834912	2.1809537	18.178783	6.9089756	7.3347154	3.1400936	12.879831	0.4030804	288.0	288.0	0.0	0.0	60701.53	0.04705545058139535	1260001.0	488.48746	184.12827	847.0168	4.8113103	488.4875	184.12868	846.1929	4.9228363	4.998077	0.34573433	7.244577	3.6288993	1.0001271	1.0553155	4.5333633	-12.847523	-430.26648	86.59853	86.66856	0.0059907087	1.6669495e-05	-0.23690568	0.7895735	0.018642316	2.4351327	11.423688	-1.0001279	0.55826545	205.20303	8626.926003932953
43	1723.2219	634.8265	2655.4158	164.69524	1872578.4	635218.0	2620667.5	472115.94	12.680815	2.1545653	18.78623	7.752975	10.343947	2.2030787	13.83657	7.3337445	288.0	288.0	0.0	0.0	62022.02	0.04698637843276515	1290001.0	488.24277	184.14757	851.4274	2.7313435	488.24286	184.14757	847.4108	3.986698	4.9974847	0.37910044	7.3514485	3.6491888	0.99994653	1.0383382	3.865428	-10.535722	-427.01947	86.827736	86.90205	0.006208605	0.00014695016	-0.2089065	0.8118525	0.032016262	2.4866693	12.024	-0.999947	0.5340996	204.9565	8831.900283575058
44	1673.0983	546.62555	2593.4995	65.81084	1949924.6	560224.0	2615690.8	997584.4	12.260244	2.174633	19.297478	5.342261	12.161249	1.9393141	14.75264	8.733017	288.0	288.0	0.0	0.0	63300.26	0.04688908275462963	1320001.0	488.07263	183.29175	846.81976	8.065264	488.07266	183.29141	845.97675	8.827341	5.007638	0.35633466	7.3957686	3.7718291	1.0001421	1.0423704	5.1584883	-14.5017185	-426.35895	86.27871	86.35067	0.0059591006	-1.2593905e-06	-0.21942516	0.80362254	-0.08479244	2.492336	12.096586	-1.000142	0.5639343	204.9139	9036.809074878693
45	1724.0325	632.28064	2614.1597	56.18774	1937866.6	744861.25	2712413.8	134337.66	11.923788	2.282004	20.793606	4.55756	9.703132	2.880449	13.930846	2.8311775	288.0	288.0	0.0	0.0	64544.574	0.0467714305932971	1350001.0	488.59454	182.99672	846.3212	7.0413494	488.59503	182.99579	846.0233	5.922483	4.980632	0.34689426	7.3042035	3.7349489	1.0000896	1.0371772	6.3191	-13.5774555	-427.4141	86.33021	86.40438	0.005880913	4.044237e-05	-0.22782676	0.7967767	0.23307592	2.48937	12.057212	-1.000089	0.52156925	205.42438	9242.227604866028
46	1702.6716	664.65955	2620.2546	72.58219	1833306.0	561109.5	2352211.8	462048.38	12.877481	2.9072962	27.832893	5.803228	11.568234	3.5396445	15.587764	3.2612364	288.0	288.0	0.0	0.0	65882.086	0.04672488364361702	1380001.0	489.50745	183.56456	850.8965	5.627248	489.50745	183.56459	850.3204	6.653357	4.9919887	0.37284952	7.4531145	3.7310565	0.9998782	1.0492635	7.892816	-11.552986	-430.3236	86.353745	86.44428	0.0061850026	0.00020935925	-0.24627869	0.7823168	0.09296994	2.4536765	11.634196	-0.9998785	0.5695944	204.40047	9446.61798453331
47	1789.8666	550.9144	2639.2786	110.2311	1828047.0	408898.53	2299389.8	1174539.1	12.875077	2.6328597	21.308601	6.708633	10.457796	2.0341916	13.021023	6.7625995	288.0	288.0	0.0	0.0	67226.34	0.0466849609375	1410001.0	490.13428	184.12158	847.9169	6.237981	490.1333	184.12238	850.64026	5.738559	5.0039153	0.3756982	7.6021852	3.7477105	1.000285	1.0497731	4.627853	-13.268209	-429.9206	87.45264	87.535355	0.0061396584	-9.829618e-05	-0.22996376	0.7951442	-0.043282885	2.4686077	11.809561	-1.0002853	0.6054907	202.89674	9649.505602121353
48	1737.6685	599.6538	2673.9648	80.68829	2158709.5	548129.6	2736440.2	657206.1	12.878582	2.0934074	18.09268	7.185092	9.340799	2.2493885	12.681059	3.9602065	288.0	288.0	0.0	0.0	68566.03	0.046643558673469386	1440001.0	492.37897	185.5451	857.23627	7.590273	492.37814	185.545	861.64813	7.8362994	5.0019116	0.29242483	7.1843038	3.830601	1.0002365	1.0445113	6.431514	-12.101097	-432.57614	89.00455	89.08263	0.0054379455	-8.583722e-05	-0.23347718	0.79239726	-0.022950137	2.4621785	11.732942	-1.0002363	0.51414347	203.16057	9852.677996873856
49	1698.8607	614.6227	2580.5916	101.45479	1930419.6	654239.9	2795756.2	521023.66	12.420009	2.344223	19.730036	7.704672	12.306197	2.707342	15.718312	6.6477876	288.0	288.0	0.0	0.0	69859.625	0.046573083333333334	1470001.0	493.95807	185.2656	851.8599	5.412284	493.95822	185.26521	856.05206	5.777026	4.9937544	0.28455442	7.0257473	3.660783	1.0001131	1.0543553	4.8003626	-11.842518	-435.68466	88.78397	88.875725	0.0053182375	2.8685577e-05	-0.26524353	0.7676184	0.072725505	2.4378214	11.451102	-1.000113	0.57237434	206.45993	10059.141130924225
50	1708.9584	620.4899	2636.531	100.57492	1267518.0	559000.25	2154521.0	0.0	12.901114	2.2322068	21.124653	7.9027886	8.3268795	3.1696012	11.326184	0.0	288.0	288.0	0.0	0.0	71203.7	0.04653836805555556	1500001.0	494.47736	185.06323	852.4646	4.5377746	494.4772	185.06383	855.2201	3.822049	5.004868	0.35767275	7.5863037	3.691029	1.0000256	1.0693129	10.344431	-10.8820505	-436.6762	88.49144	88.57367	0.006084667	9.617815e-05	-0.2597548	0.7718416	-0.054470804	2.4276586	11.332916	-1.0000257	0.57522464	209.94638	10269.094465970993
51	1704.6929	666.9873	2669.568	72.573074	1698020.4	572319.44	2500110.0	406597.53	12.644663	2.098027	17.476885	5.8601084	11.226667	2.1425948	15.324653	7.380362	288.0	288.0	0.0	0.0	72520.53	0.04648752003205128	1530001.0	493.80698	185.50513	855.8069	3.5268912	493.80704	185.50603	858.5066	3.9187076	4.9826803	0.32294226	7.4098716	3.7000215	1.0003037	1.0459894	9.1019535	-11.752586	-434.87234	88.9687	89.04102	0.005552094	-0.00012128305	-0.24058518	0.78671336	0.20291537	2.4509203	11.605759	-1.0003036	0.51989293	208.5283	10477.61821103096
52	1676.1367	643.0089	2666.873	66.6797	1894740.2	664031.5	2752025.5	610006.2	12.033179	2.1023946	17.202827	5.6432304	10.877305	1.7171082	13.41837	7.5717554	288.0	288.0	0.0	0.0	73776.02	0.046400014740566035	1560001.0	496.07227	185.427	853.5076	1.950928	496.07184	185.4264	853.9928	2.2241323	5.0046563	0.31917098	7.2874827	3.6451101	0.9997487	1.0643873	5.461151	-12.154114	-438.72638	88.57554	88.65332	0.005564515	0.0002851029	-0.26169577	0.77020305	-0.04903346	2.4194708	11.243535	-0.9997487	0.528852	217.41212	10695.021653413773
53	1784.0048	509.1218	2597.669	152.88089	1565147.5	799177.4	2617133.8	0.0	12.636709	2.1002772	19.399153	8.160278	8.8998375	3.9393349	13.306639	0.0	288.0	288.0	0.0	0.0	75090.06	0.046351890432098766	1590001.0	496.10452	185.38525	854.18195	5.2124414	496.10394	185.38553	855.7644	5.1328325	5.0059423	0.29480872	7.158034	3.718362	1.0003294	1.0531163	4.7588253	-13.018561	-437.24408	89.30212	89.381874	0.0052298116	-0.00015708836	-0.24449557	0.78363866	-0.06803286	2.4454463	11.540296	-1.0003291	0.51882505	215.34746	10910.382421731949
54	1821.2573	576.5278	2645.4001	99.8913	1424724.8	750771.1	2408187.2	0.0	12.278902	1.9665982	16.533442	7.6886353	9.080258	4.55096	16.028316	0.0	288.0	288.0	0.0	0.0	76369.22	0.046284375	1620001.0	496.54877	184.77238	854.8522	5.8216805	496.54865	184.77226	856.8888	6.378003	5.010077	0.3272933	7.3289733	3.7193184	1.0001374	1.0510073	4.4258494	-12.6809225	-437.59213	89.02605	89.09762	0.0055235075	-1.2283262e-05	-0.23933789	0.7877237	-0.114432774	2.4458132	11.547179	-1.0001374	0.5187504	212.26431	11122.633604049683
55	1758.4901	515.6951	2668.812	102.9067	1852131.0	715406.1	2502666.2	25107.271	12.526152	2.0133386	17.53485	7.319751	9.365138	3.4562733	12.839068	0.51085323	288.0	288.0	0.0	0.0	77673.52	0.046234240141369044	1650001.0	496.39755	184.49309	850.8596	4.665401	496.3976	184.49289	854.0509	6.8325295	5.0027137	0.2999192	7.1420436	3.7765527	1.0001328	1.0582463	8.302289	-12.579313	-440.0399	89.22373	89.29272	0.005302027	-5.6043705e-06	-0.24483517	0.78323376	-0.035336055	2.4020736	11.047357	-1.0001322	0.54742	204.38654	11327.016978502274
56	1724.3868	640.88275	2625.4744	76.575966	1896750.2	602385.5	2690379.8	518703.34	12.032847	2.1946137	16.559776	6.1551013	9.53356	1.9221352	12.94392	6.328245	288.0	288.0	0.0	0.0	78926.85	0.04615605354532164	1680001.0	496.2236	183.27592	853.3337	6.684498	496.22443	183.2746	858.88776	8.337074	5.0018888	0.3623578	7.3500414	3.8350422	0.9997443	1.0419616	8.442656	-11.996749	-435.52966	88.056625	88.106606	0.0055280947	0.00030476067	-0.21532634	0.80688494	-0.01710568	2.476765	11.909559	-0.99974453	0.5231681	203.25175	11530.268404483795
57	1684.4525	626.1114	2662.9692	84.69398	2056158.8	455915.75	2756515.5	1271678.0	12.556031	2.3327487	18.550734	5.7508116	10.685858	1.7701694	13.894262	8.40079	288.0	288.0	0.0	0.0	80234.29	0.04611166038074713	1710001.0	498.59906	184.11542	853.21246	6.418883	498.59903	184.11395	860.9522	6.646364	5.0019345	0.31963798	7.2750497	3.758686	1.0002083	1.0553383	11.389361	-11.575628	-441.16794	88.15231	88.187035	0.005444915	-5.5793207e-05	-0.2637598	0.7688328	-0.0263021	2.4211216	11.265291	-1.0002085	0.494941	204.70908	11734.979308366776
58	1706.811	551.7721	2688.2505	100.46982	1422590.5	854137.3	2594181.8	5670.0	12.668932	2.3533833	19.669638	7.765831	5.5764537	2.6784348	9.00243	0.0	288.0	288.0	0.0	0.0	81554.4	0.04607593132062147	1740001.0	501.16315	184.38014	856.7616	6.3820977	501.1645	184.37662	869.29504	6.9649124	4.997482	0.35386252	7.4703417	3.7793462	0.9999382	1.0732309	6.9118705	-11.510534	-445.19293	88.3937	88.41648	0.0057122624	0.00015011722	-0.2676878	0.7657405	0.029302422	2.3967242	10.988281	-0.99993813	0.5425472	205.48029	11940.47306227684
59	1768.933	561.3704	2636.5747	117.45314	1749767.8	607091.6	2752815.8	485094.03	12.22986	2.266107	18.273867	7.596279	8.334424	2.5382116	13.036565	4.369289	288.0	288.0	0.0	0.0	82828.35	0.04601575086805555	1770001.0	501.7494	185.06482	851.70123	6.7024064	501.75024	185.06183	858.8798	6.696695	4.9902472	0.38505957	7.6667576	3.6876216	1.0001245	1.0664372	6.113595	-13.936186	-445.27585	89.58494	89.60467	0.006127608	1.01858295e-05	-0.25750712	0.7735097	0.110958174	2.406925	11.103518	-1.000125	0.54645276	203.8874	12144.352475881577
60	1724.26	564.6434	2595.0212	68.0966	1814173.6	886907.75	2602626.5	68747.99	12.543388	2.5137749	20.594837	6.0298295	7.128216	2.1156487	10.292512	3.2951498	288.0	288.0	0.0	0.0	84135.71	0.04597579832650273	1800001.0	501.67587	184.6333	855.2814	7.5179377	501.676	184.63199	861.8078	6.85244	5.016234	0.41949666	7.8561273	3.763922	0.9999932	1.0492138	9.746598	-13.794056	-443.18677	89.82775	89.86239	0.006090443	9.475695e-05	-0.23244153	0.7930904	-0.17730173	2.4367688	11.444937	-0.9999936	0.558707	212.07611	12356.485121011734
61	1685.9751	622.96893	2643.6677	72.31278	2027362.4	340629.72	2370796.5	1242497.5	12.587434	2.6899025	20.6937	7.0251365	7.648263	2.1589146	11.476983	4.6629553	288.0	288.0	0.0	0.0	85447.17	0.04593933971774194	1830001.0	500.4326	184.99632	855.00146	5.316534	500.4335	184.99454	856.347	5.93702	5.03474	0.38622427	7.5687356	3.8392103	1.000299	1.0470237	6.276655	-11.776455	-441.84622	89.8258	89.85336	0.0058685457	-0.00012737338	-0.24319294	0.7847687	-0.41690508	2.4337926	11.419142	-1.0002983	0.5735097	221.28317	12577.715366363525
62	1717.1277	599.359	2630.452	72.406494	1660921.0	740811.0	2579844.5	70611.18	12.474848	2.4103363	19.650204	6.5297904	8.35893	2.5788038	12.825323	2.4693768	288.0	288.0	0.0	0.0	86746.555	0.045897647982804234	1860001.0	500.54465	184.4662	856.7454	6.019997	500.54526	184.46402	857.53925	6.7379827	4.965365	0.3942448	7.8356214	3.8461065	1.0000935	1.0810949	6.347959	-13.362995	-444.06915	89.99314	90.01884	0.006141885	3.862171e-05	-0.27016747	0.76408345	0.41083995	2.4117527	11.165612	-1.000094	0.5816319	222.94052	12800.670087099075
63	1630.2175	611.58044	2641.4062	74.15832	1625825.8	425612.97	2466255.8	1180584.8	12.702643	2.5876265	22.104223	7.6429925	12.012072	1.536824	14.450149	9.429739	288.0	288.0	0.0	0.0	88069.27	0.045869413248697914	1890001.0	502.33142	183.5167	858.93475	5.7645636	502.33185	183.51572	864.0127	6.2132397	5.013467	0.41971788	7.9418116	3.8052156	1.0001289	1.0569855	9.206887	-13.120184	-443.5686	89.62505	89.64874	0.006341001	8.459703e-06	-0.23778272	0.7891347	-0.14726077	2.442276	11.508253	-1.0001296	0.5379741	206.72981	13007.37907409668
64	1673.5769	641.07904	2626.8987	47.492977	1906362.4	425760.12	2607993.8	1343969.6	12.612654	2.5615048	20.566643	4.1145425	9.342949	1.9093176	12.199707	6.4688816	288.0	288.0	0.0	0.0	89385.84	0.04583889423076923	1920001.0	501.1044	184.42114	858.4717	4.9656153	501.10425	184.42146	864.6552	5.5311155	5.002082	0.38505462	7.653622	3.7552261	0.99991715	1.0541996	8.343083	-11.970087	-442.39264	91.19548	91.214	0.005930494	0.00017493384	-0.23796904	0.78874505	-0.020253476	2.4440722	11.523489	-0.9999173	0.5442567	208.06161	13215.453822135925
65	1703.7921	591.1279	2667.9639	79.220375	1842890.4	391970.7	2727812.2	1311412.6	12.365246	2.7164664	19.971869	5.5663114	9.534853	1.9025978	14.035117	7.108004	288.0	288.0	0.0	0.0	90671.18	0.04579352509469697	1950001.0	501.3811	183.57675	857.62006	8.739166	501.38113	183.57683	863.02515	9.196511	5.017877	0.42218858	7.9029636	3.9230182	1.0001392	1.0665145	13.155596	-11.567734	-442.31247	90.40317	90.420334	0.0062663527	1.0264206e-05	-0.22326367	0.80076766	-0.20766543	2.4466848	11.556202	-1.0001391	0.51451874	207.87675	13423.313324213028
66	1677.5529	600.9647	2585.6992	119.27248	1718119.6	799126.2	2711835.8	55212.793	12.678247	2.6766737	20.691618	7.3274536	9.243464	3.3240464	12.250701	0.4932532	288.0	288.0	0.0	0.0	91992.18	0.045767253575870644	1980001.0	500.64807	182.91238	863.5754	6.3422766	500.64746	182.91364	864.485	6.1124687	4.994613	0.42352	7.9520235	3.8491998	1.0004789	1.0472308	5.940141	-11.776241	-439.75546	91.05007	91.07161	0.0061656963	-0.00025614258	-0.21732137	0.8053916	0.076159604	2.4826484	11.973705	-1.0004785	0.60549355	204.14975	13627.479409217834
67	1734.4675	595.5895	2646.2373	79.16911	1829161.8	500061.3	2465778.0	810688.3	11.952103	2.1790724	18.876568	5.12522	10.647645	2.000049	12.985594	6.3201885	288.0	288.0	0.0	0.0	93238.11	0.045704955575980394	2010001.0	500.9741	182.17265	861.0591	8.67564	500.97397	182.17372	862.90076	9.168473	4.989781	0.4263551	7.8512664	3.8262932	0.9998947	1.0640993	5.3797445	-13.303033	-443.1118	91.18265	91.19597	0.0063623735	0.00021556452	-0.2163953	0.80591255	0.120217584	2.43172	11.3794985	-0.9998942	0.53102946	204.82228	13832.286132097244
68	1742.4902	558.245	2607.4683	70.08904	1821305.8	700893.9	2714739.8	673073.5	12.220692	2.4785974	21.48625	5.034856	9.883347	2.028074	12.636766	6.4422297	288.0	288.0	0.0	0.0	94511.32	0.04565764266304348	2040001.0	500.9394	181.20277	853.1408	6.6488237	500.93887	181.20404	857.1976	5.148599	5.009557	0.41114846	7.870935	3.8858004	1.0003234	1.0421296	4.7307343	-12.996168	-439.8037	90.924576	90.95521	0.006126245	-0.00014036018	-0.18420012	0.8323235	-0.1081962	2.482897	11.983066	-1.0003238	0.5554075	205.15489	14037.44474697113
69	1725.9417	519.3961	2599.472	179.59749	1727275.2	719159.06	2608778.5	182591.88	12.384257	2.2434163	22.88181	7.544997	10.076212	2.2026236	12.681627	6.87268	288.0	288.0	0.0	0.0	95798.61	0.045618385416666664	2070001.0	502.38995	180.29669	855.22504	5.8241224	502.38995	180.29736	861.5775	5.4189672	4.998557	0.42729428	8.057828	3.7747521	1.0001348	1.0474603	4.9962845	-12.264418	-442.40942	90.481255	90.50561	0.0063204793	1.4070749e-05	-0.19164838	0.82615924	0.009056332	2.4657605	11.778023	-1.0001347	0.55963445	203.89136	14241.344848632812
70	1768.0519	600.83527	2634.4062	101.88674	1630108.8	728578.2	2394488.0	315174.72	12.41621	2.5100095	22.641079	6.8820148	10.383844	2.4479067	14.661356	6.6871037	288.0	288.0	0.0	0.0	97096.94	0.04558541666666667	2100001.0	503.4341	178.78499	852.16125	8.050515	503.4334	178.78639	856.58453	7.803031	4.9960723	0.37199575	7.752697	3.8985803	0.9998892	1.0516118	6.7857904	-14.045273	-442.26566	90.9007	90.93252	0.005657316	0.00023284396	-0.18716188	0.8302496	0.05341441	2.4861786	12.020411	-0.9998889	0.53989935	208.64378	14449.992007493973
71	1610.7109	631.1014	2608.4456	90.34462	1948117.6	665608.1	2579469.5	276541.12	12.31415	2.331304	19.42488	7.8975425	9.553438	2.7051911	13.056417	3.004184	288.0	288.0	0.0	0.0	98376.28	0.04554457465277778	2130001.0	502.6899	179.63803	861.11237	9.30803	502.69034	179.63899	863.3626	9.225942	4.9946218	0.33199668	7.5549345	3.8829317	1.0001829	1.0439819	4.7616596	-11.447052	-440.9447	91.49636	91.528336	0.0052918247	-2.3670595e-05	-0.17783785	0.8375321	0.07154257	2.4962432	12.138322	-1.0001831	0.5415187	204.67339	14654.660450935364
72	1777.1309	601.705	2620.732	45.30617	2073869.0	477629.78	2590255.8	1195033.0	12.147068	2.4953074	22.719639	1.7599876	10.668355	1.2943964	12.588064	8.3612995	288.0	288.0	0.0	0.0	99641.516	0.04549840896118722	2160001.0	503.56906	180.5645	857.6095	5.619754	503.56885	180.56572	858.90546	5.0285645	5.004748	0.32825232	7.6098747	3.7299747	1.0001413	1.054093	6.508632	-12.46212	-443.36166	91.849686	91.90318	0.005325923	1.3623412e-05	-0.199342	0.8198424	-0.0583365	2.4686306	11.808075	-1.000142	0.53827024	209.2643	14863.936385154724
73	1646.9174	625.063	2655.5127	83.6229	1880821.2	450835.22	2495477.2	1171717.0	12.375901	2.45027	19.191484	6.441859	10.382772	1.8514088	12.663037	6.9611816	288.0	288.0	0.0	0.0	100932.0	0.04546486486486487	2190001.0	503.24124	180.98471	859.1192	7.9073505	503.2412	180.98575	858.8031	7.1645527	4.984097	0.31633967	7.4736104	3.817158	0.9998759	1.064325	6.5126786	-12.745058	-442.8157	91.469666	91.51372	0.0052737542	0.00022907947	-0.20003277	0.8193382	0.19334382	2.4761233	11.899591	-0.9998766	0.5489738	204.85884	15068.804647684097
74	1666.6406	671.6312	2548.832	56.110794	1486503.8	1002367.06	2575566.2	60480.0	12.359692	2.5052502	19.554611	5.9375925	6.510376	4.4573264	13.821724	0.0	288.0	288.0	0.0	0.0	102218.21	0.045430315972222225	2220001.0	504.01398	181.77946	856.83105	-2.2786562	504.01343	181.78082	866.2007	-1.6924653	4.996745	0.2761689	8.213179	3.9396453	0.9999604	1.063465	9.249421	-12.627275	-444.28964	91.62393	91.67386	0.005074234	0.0001483782	-0.20778102	0.8130047	0.042682506	2.4620404	11.731825	-0.99996006	0.57358456	205.26938	15274.063990831375
75	1728.9355	610.74664	2663.9778	72.9338	2016675.2	467309.47	2730416.2	1295928.4	12.628145	2.2365272	20.21366	5.9836793	8.502884	1.5468069	10.931082	5.975056	288.0	288.0	0.0	0.0	103533.65	0.04540949492872807	2250001.0	504.83438	182.27415	863.87616	2.2178628	504.83362	182.27512	863.7951	1.7791817	5.036469	0.2711791	7.348943	3.9495847	1.0006503	1.0471491	4.3940206	-13.653509	-446.1038	92.28188	92.32999	0.0049579376	-0.0003958857	-0.21534266	0.80698067	-0.4382748	2.4359922	11.440958	-1.0006504	0.51686335	206.15858	15480.223765611649
76	1713.824	640.75244	2594.5251	58.737915	1626352.6	576792.1	2137553.5	138366.45	11.784001	2.405638	19.117218	5.396334	9.732856	1.8896853	12.723272	5.79203	288.0	288.0	0.0	0.0	104761.664	0.045351369724025974	2280001.0	503.0123	181.83827	862.03595	6.7066383	503.01147	181.84021	860.991	5.6924353	4.925603	0.28580967	7.371507	3.8407955	0.9998011	1.0693294	4.877399	-11.769996	-446.85544	92.211044	92.25924	0.005053861	0.00030110465	-0.21407871	0.8081083	0.85252523	2.4116714	11.18126	-0.99980104	0.5419588	205.27844	15685.4912981987
77	1591.6108	623.3088	2588.9438	75.04572	1860733.4	744865.25	2581920.0	65467.26	12.53747	2.244834	18.846844	7.6824493	10.180306	3.4148343	15.17506	1.7576693	288.0	288.0	0.0	0.0	106066.89	0.045327731036324787	2310001.0	504.51163	182.43541	859.0906	6.41807	504.51157	182.43748	861.3606	6.501333	5.0524764	0.31630912	7.5563965	3.9000514	1.0000594	1.0480939	4.3130054	-11.918088	-444.38086	92.520744	92.56416	0.0052184244	7.569453e-05	-0.20428784	0.81588984	-0.5891014	2.4569755	11.688964	-1.0000588	0.5628979	205.45921	15890.958804368973
