[train] t=318000 | LossPi=-315.7048 | PiEntropy=-0.8702 | Alpha= 1.2102 | PiEntTerm= 1.0531 | MinQ= 472.3600 | PiCostTerm= 155.6021 | QcPiCVaR= 4.8876 | QcPi= 3.8993 | QcPiRaw= 3.8788 | QcPiVar= 1.5389 | QcPiM2= 16.7509| BatchCostMean= 0.0818 | BatchCostMax= 0.6027 | BatchCostNZ= 0.4102 | Beta= 31.8363
[train] t=319000 | LossPi=-320.1355 | PiEntropy=-0.9441 | Alpha= 1.1729 | PiEntTerm= 1.1073 | MinQ= 477.1248 | PiCostTerm= 155.8820 | QcPiCVaR= 4.8811 | QcPi= 3.8979 | QcPiRaw= 3.8774 | QcPiVar= 1.5239 | QcPiM2= 16.7227| BatchCostMean= 0.0749 | BatchCostMax= 0.6246 | BatchCostNZ= 0.3320 | Beta= 31.9358
[train] t=320000 | LossPi=-316.4457 | PiEntropy=-0.9281 | Alpha= 1.0954 | PiEntTerm= 1.0167 | MinQ= 473.6545 | PiCostTerm= 156.1921 | QcPiCVaR= 4.8756 | QcPi= 3.8885 | QcPiRaw= 3.8678 | QcPiVar= 1.5366 | QcPiM2= 16.6629| BatchCostMean= 0.0628 | BatchCostMax= 0.5888 | BatchCostNZ= 0.3516 | Beta= 32.0354
[train] t=321000 | LossPi=-310.9777 | PiEntropy=-0.9900 | Alpha= 1.1925 | PiEntTerm= 1.1805 | MinQ= 469.2949 | PiCostTerm= 157.1367 | QcPiCVaR= 4.8900 | QcPi= 3.9035 | QcPiRaw= 3.8830 | QcPiVar= 1.5345 | QcPiM2= 16.7826| BatchCostMean= 0.0777 | BatchCostMax= 0.5193 | BatchCostNZ= 0.3359 | Beta= 32.1345
[train] t=322000 | LossPi=-307.7329 | PiEntropy=-0.9385 | Alpha= 1.1742 | PiEntTerm= 1.1021 | MinQ= 466.6960 | PiCostTerm= 157.8610 | QcPiCVaR= 4.8974 | QcPi= 3.9074 | QcPiRaw= 3.8870 | QcPiVar= 1.5454 | QcPiM2= 16.8247| BatchCostMean= 0.0816 | BatchCostMax= 0.6725 | BatchCostNZ= 0.3750 | Beta= 32.2337
[train] t=323000 | LossPi=-306.7395 | PiEntropy=-0.9482 | Alpha= 1.1518 | PiEntTerm= 1.0920 | MinQ= 465.2260 | PiCostTerm= 157.3945 | QcPiCVaR= 4.8679 | QcPi= 3.8675 | QcPiRaw= 3.8463 | QcPiVar= 1.5788 | QcPiM2= 16.5456| BatchCostMean= 0.0679 | BatchCostMax= 0.6251 | BatchCostNZ= 0.3203 | Beta= 32.3329
[train] t=324000 | LossPi=-299.9134 | PiEntropy=-0.8983 | Alpha= 1.1613 | PiEntTerm= 1.0432 | MinQ= 458.4471 | PiCostTerm= 157.4905 | QcPiCVaR= 4.8560 | QcPi= 3.8609 | QcPiRaw= 3.8396 | QcPiVar= 1.5599 | QcPiM2= 16.4729| BatchCostMean= 0.0789 | BatchCostMax= 0.7460 | BatchCostNZ= 0.3633 | Beta= 32.4321
[train] t=325000 | LossPi=-304.7942 | PiEntropy=-1.1242 | Alpha= 1.1336 | PiEntTerm= 1.2743 | MinQ= 463.4637 | PiCostTerm= 157.3952 | QcPiCVaR= 4.8383 | QcPi= 3.8529 | QcPiRaw= 3.8314 | QcPiVar= 1.5304 | QcPiM2= 16.3790| BatchCostMean= 0.0632 | BatchCostMax= 0.6537 | BatchCostNZ= 0.3008 | Beta= 32.5313
[train] t=326000 | LossPi=-300.8922 | PiEntropy=-1.0037 | Alpha= 1.1104 | PiEntTerm= 1.1146 | MinQ= 460.1376 | PiCostTerm= 158.1309 | QcPiCVaR= 4.8461 | QcPi= 3.8717 | QcPiRaw= 3.8506 | QcPiVar= 1.4975 | QcPiM2= 16.4911| BatchCostMean= 0.0788 | BatchCostMax= 0.6762 | BatchCostNZ= 0.3672 | Beta= 32.6305
[train] t=327000 | LossPi=-303.7518 | PiEntropy=-1.0179 | Alpha= 1.1208 | PiEntTerm= 1.1408 | MinQ= 463.7539 | PiCostTerm= 158.8613 | QcPiCVaR= 4.8537 | QcPi= 3.8592 | QcPiRaw= 3.8379 | QcPiVar= 1.5615 | QcPiM2= 16.4606| BatchCostMean= 0.0693 | BatchCostMax= 0.7332 | BatchCostNZ= 0.3477 | Beta= 32.7296
[train] t=328000 | LossPi=-297.6281 | PiEntropy=-1.0678 | Alpha= 1.1665 | PiEntTerm= 1.2456 | MinQ= 457.1948 | PiCostTerm= 158.3211 | QcPiCVaR= 4.8226 | QcPi= 3.8383 | QcPiRaw= 3.8165 | QcPiVar= 1.5286 | QcPiM2= 16.2704| BatchCostMean= 0.0611 | BatchCostMax= 0.6944 | BatchCostNZ= 0.2773 | Beta= 32.8288
[train] t=329000 | LossPi=-301.3155 | PiEntropy=-0.9720 | Alpha= 1.1343 | PiEntTerm= 1.1026 | MinQ= 460.4235 | PiCostTerm= 158.0055 | QcPiCVaR= 4.7985 | QcPi= 3.8242 | QcPiRaw= 3.8021 | QcPiVar= 1.4965 | QcPiM2= 16.1256| BatchCostMean= 0.0608 | BatchCostMax= 0.7201 | BatchCostNZ= 0.3281 | Beta= 32.9280
[train] t=330000 | LossPi=-301.6263 | PiEntropy=-0.9731 | Alpha= 1.0806 | PiEntTerm= 1.0515 | MinQ= 461.1568 | PiCostTerm= 158.4789 | QcPiCVaR= 4.7984 | QcPi= 3.8108 | QcPiRaw= 3.7883 | QcPiVar= 1.5403 | QcPiM2= 16.0713| BatchCostMean= 0.0808 | BatchCostMax= 0.5310 | BatchCostNZ= 0.3828 | Beta= 33.0272
[train] t=331000 | LossPi=-301.3647 | PiEntropy=-1.0878 | Alpha= 1.1039 | PiEntTerm= 1.2008 | MinQ= 461.2781 | PiCostTerm= 158.7126 | QcPiCVaR= 4.7911 | QcPi= 3.8027 | QcPiRaw= 3.7801 | QcPiVar= 1.5400 | QcPiM2= 16.0055| BatchCostMean= 0.0579 | BatchCostMax= 0.6130 | BatchCostNZ= 0.2969 | Beta= 33.1264
[train] t=332000 | LossPi=-299.5410 | PiEntropy=-0.9182 | Alpha= 1.1212 | PiEntTerm= 1.0295 | MinQ= 459.6051 | PiCostTerm= 159.0346 | QcPiCVaR= 4.7865 | QcPi= 3.8096 | QcPiRaw= 3.7871 | QcPiVar= 1.5048 | QcPiM2= 16.0200| BatchCostMean= 0.0684 | BatchCostMax= 0.6001 | BatchCostNZ= 0.3477 | Beta= 33.2255
[train] t=333000 | LossPi=-301.0135 | PiEntropy=-0.9538 | Alpha= 1.1651 | PiEntTerm= 1.1113 | MinQ= 462.0191 | PiCostTerm= 159.8943 | QcPiCVaR= 4.7981 | QcPi= 3.8364 | QcPiRaw= 3.8145 | QcPiVar= 1.4597 | QcPiM2= 16.1823| BatchCostMean= 0.0625 | BatchCostMax= 0.9524 | BatchCostNZ= 0.2852 | Beta= 33.3247
[train] t=334000 | LossPi=-296.5104 | PiEntropy=-0.8746 | Alpha= 1.1743 | PiEntTerm= 1.0270 | MinQ= 456.5336 | PiCostTerm= 158.9962 | QcPiCVaR= 4.7570 | QcPi= 3.7796 | QcPiRaw= 3.7564 | QcPiVar= 1.5061 | QcPiM2= 15.8008| BatchCostMean= 0.0677 | BatchCostMax= 0.6280 | BatchCostNZ= 0.3359 | Beta= 33.4239
[train] t=335000 | LossPi=-296.4536 | PiEntropy=-0.9790 | Alpha= 1.1628 | PiEntTerm= 1.1383 | MinQ= 456.5544 | PiCostTerm= 158.9625 | QcPiCVaR= 4.7419 | QcPi= 3.7704 | QcPiRaw= 3.7470 | QcPiVar= 1.4879 | QcPiM2= 15.7070| BatchCostMean= 0.0691 | BatchCostMax= 0.6376 | BatchCostNZ= 0.3750 | Beta= 33.5231
[train] t=336000 | LossPi=-299.0959 | PiEntropy=-0.9629 | Alpha= 1.1607 | PiEntTerm= 1.1176 | MinQ= 459.6738 | PiCostTerm= 159.4603 | QcPiCVaR= 4.7427 | QcPi= 3.7741 | QcPiRaw= 3.7508 | QcPiVar= 1.4797 | QcPiM2= 15.7300| BatchCostMean= 0.0686 | BatchCostMax= 0.6544 | BatchCostNZ= 0.3047 | Beta= 33.6223
[train] t=337000 | LossPi=-297.8342 | PiEntropy=-0.9699 | Alpha= 1.1891 | PiEntTerm= 1.1533 | MinQ= 458.5343 | PiCostTerm= 159.5468 | QcPiCVaR= 4.7313 | QcPi= 3.7690 | QcPiRaw= 3.7456 | QcPiVar= 1.4607 | QcPiM2= 15.6705| BatchCostMean= 0.0623 | BatchCostMax= 0.5310 | BatchCostNZ= 0.3242 | Beta= 33.7215
[train] t=338000 | LossPi=-296.9174 | PiEntropy=-0.8383 | Alpha= 1.1360 | PiEntTerm= 0.9523 | MinQ= 457.0336 | PiCostTerm= 159.1639 | QcPiCVaR= 4.7061 | QcPi= 3.7396 | QcPiRaw= 3.7156 | QcPiVar= 1.4711 | QcPiM2= 15.4592| BatchCostMean= 0.0600 | BatchCostMax= 0.5035 | BatchCostNZ= 0.3242 | Beta= 33.8207
[train] t=339000 | LossPi=-294.0677 | PiEntropy=-1.0282 | Alpha= 1.1458 | PiEntTerm= 1.1781 | MinQ= 456.0224 | PiCostTerm= 160.7766 | QcPiCVaR= 4.7399 | QcPi= 3.7842 | QcPiRaw= 3.7611 | QcPiVar= 1.4408 | QcPiM2= 15.7681| BatchCostMean= 0.0780 | BatchCostMax= 0.6530 | BatchCostNZ= 0.3555 | Beta= 33.9199
[train] t=340000 | LossPi=-298.1000 | PiEntropy=-1.0039 | Alpha= 1.2028 | PiEntTerm= 1.2075 | MinQ= 459.8940 | PiCostTerm= 160.5866 | QcPiCVaR= 4.7205 | QcPi= 3.7656 | QcPiRaw= 3.7421 | QcPiVar= 1.4375 | QcPiM2= 15.6213| BatchCostMean= 0.0621 | BatchCostMax= 0.7309 | BatchCostNZ= 0.3203 | Beta= 34.0191
[train] t=341000 | LossPi=-295.5838 | PiEntropy=-0.9467 | Alpha= 1.1784 | PiEntTerm= 1.1156 | MinQ= 457.7748 | PiCostTerm= 161.0754 | QcPiCVaR= 4.7211 | QcPi= 3.7499 | QcPiRaw= 3.7260 | QcPiVar= 1.4859 | QcPiM2= 15.5519| BatchCostMean= 0.0710 | BatchCostMax= 0.6089 | BatchCostNZ= 0.3555 | Beta= 34.1183
[train] t=342000 | LossPi=-299.1496 | PiEntropy=-0.9748 | Alpha= 1.1517 | PiEntTerm= 1.1227 | MinQ= 462.0526 | PiCostTerm= 161.7803 | QcPiCVaR= 4.7280 | QcPi= 3.7750 | QcPiRaw= 3.7517 | QcPiVar= 1.4307 | QcPiM2= 15.6845| BatchCostMean= 0.0724 | BatchCostMax= 0.7194 | BatchCostNZ= 0.3203 | Beta= 34.2174
[train] t=343000 | LossPi=-296.9294 | PiEntropy=-0.8743 | Alpha= 1.1740 | PiEntTerm= 1.0264 | MinQ= 458.2316 | PiCostTerm= 160.2758 | QcPiCVaR= 4.6705 | QcPi= 3.7143 | QcPiRaw= 3.6896 | QcPiVar= 1.4403 | QcPiM2= 15.2401| BatchCostMean= 0.0679 | BatchCostMax= 0.6977 | BatchCostNZ= 0.3359 | Beta= 34.3167
[train] t=344000 | LossPi=-293.0631 | PiEntropy=-0.9098 | Alpha= 1.1658 | PiEntTerm= 1.0606 | MinQ= 455.8009 | PiCostTerm= 161.6772 | QcPiCVaR= 4.6977 | QcPi= 3.7300 | QcPiRaw= 3.7057 | QcPiVar= 1.4756 | QcPiM2= 15.3939| BatchCostMean= 0.0652 | BatchCostMax= 0.5057 | BatchCostNZ= 0.3320 | Beta= 34.4160
[train] t=345000 | LossPi=-290.2255 | PiEntropy=-1.1576 | Alpha= 1.1964 | PiEntTerm= 1.3849 | MinQ= 454.7846 | PiCostTerm= 163.1742 | QcPiCVaR= 4.7276 | QcPi= 3.7757 | QcPiRaw= 3.7524 | QcPiVar= 1.4271 | QcPiM2= 15.6890| BatchCostMean= 0.0695 | BatchCostMax= 0.6609 | BatchCostNZ= 0.3203 | Beta= 34.5153
[train] t=346000 | LossPi=-292.6360 | PiEntropy=-0.8857 | Alpha= 1.2087 | PiEntTerm= 1.0705 | MinQ= 455.1581 | PiCostTerm= 161.4517 | QcPiCVaR= 4.6643 | QcPi= 3.7102 | QcPiRaw= 3.6854 | QcPiVar= 1.4355 | QcPiM2= 15.2046| BatchCostMean= 0.0655 | BatchCostMax= 0.5779 | BatchCostNZ= 0.3438 | Beta= 34.6145
[train] t=347000 | LossPi=-290.7347 | PiEntropy=-0.9851 | Alpha= 1.1314 | PiEntTerm= 1.1145 | MinQ= 454.5333 | PiCostTerm= 162.6841 | QcPiCVaR= 4.6865 | QcPi= 3.7280 | QcPiRaw= 3.7036 | QcPiVar= 1.4493 | QcPiM2= 15.3555| BatchCostMean= 0.0719 | BatchCostMax= 0.6357 | BatchCostNZ= 0.3633 | Beta= 34.7136
[train] t=348000 | LossPi=-290.6802 | PiEntropy=-1.0413 | Alpha= 1.1791 | PiEntTerm= 1.2278 | MinQ= 454.3459 | PiCostTerm= 162.4380 | QcPiCVaR= 4.6660 | QcPi= 3.7122 | QcPiRaw= 3.6874 | QcPiVar= 1.4339 | QcPiM2= 15.2176| BatchCostMean= 0.0764 | BatchCostMax= 0.6820 | BatchCostNZ= 0.3516 | Beta= 34.8129
[train] t=349000 | LossPi=-290.7856 | PiEntropy=-0.8752 | Alpha= 1.2040 | PiEntTerm= 1.0537 | MinQ= 455.0563 | PiCostTerm= 163.2169 | QcPiCVaR= 4.6751 | QcPi= 3.7286 | QcPiRaw= 3.7042 | QcPiVar= 1.4117 | QcPiM2= 15.3196| BatchCostMean= 0.0662 | BatchCostMax= 0.5377 | BatchCostNZ= 0.3164 | Beta= 34.9121
[train] t=350000 | LossPi=-297.3536 | PiEntropy=-0.9614 | Alpha= 1.1457 | PiEntTerm= 1.1014 | MinQ= 462.1564 | PiCostTerm= 163.7014 | QcPiCVaR= 4.6757 | QcPi= 3.7294 | QcPiRaw= 3.7050 | QcPiVar= 1.4112 | QcPiM2= 15.3251| BatchCostMean= 0.0539 | BatchCostMax= 0.6605 | BatchCostNZ= 0.2891 | Beta= 35.0113
[train] t=351000 | LossPi=-292.9353 | PiEntropy=-0.9075 | Alpha= 1.2703 | PiEntTerm= 1.1528 | MinQ= 458.4015 | PiCostTerm= 164.3134 | QcPiCVaR= 4.6799 | QcPi= 3.7395 | QcPiRaw= 3.7154 | QcPiVar= 1.3938 | QcPiM2= 15.3827| BatchCostMean= 0.0676 | BatchCostMax= 0.6130 | BatchCostNZ= 0.3047 | Beta= 35.1107
[train] t=352000 | LossPi=-286.9787 | PiEntropy=-0.9466 | Alpha= 1.2132 | PiEntTerm= 1.1484 | MinQ= 453.0756 | PiCostTerm= 164.9485 | QcPiCVaR= 4.6847 | QcPi= 3.7430 | QcPiRaw= 3.7190 | QcPiVar= 1.3980 | QcPiM2= 15.4129| BatchCostMean= 0.0626 | BatchCostMax= 0.6939 | BatchCostNZ= 0.3125 | Beta= 35.2101
[train] t=353000 | LossPi=-288.9038 | PiEntropy=-0.9828 | Alpha= 1.1840 | PiEntTerm= 1.1636 | MinQ= 454.8433 | PiCostTerm= 164.7758 | QcPiCVaR= 4.6666 | QcPi= 3.7172 | QcPiRaw= 3.6926 | QcPiVar= 1.4197 | QcPiM2= 15.2390| BatchCostMean= 0.0640 | BatchCostMax= 0.5720 | BatchCostNZ= 0.3164 | Beta= 35.3093
[train] t=354000 | LossPi=-292.5645 | PiEntropy=-1.0262 | Alpha= 1.1759 | PiEntTerm= 1.2067 | MinQ= 459.1203 | PiCostTerm= 165.3491 | QcPiCVaR= 4.6698 | QcPi= 3.7363 | QcPiRaw= 3.7121 | QcPiVar= 1.3728 | QcPiM2= 15.3364| BatchCostMean= 0.0613 | BatchCostMax= 0.6262 | BatchCostNZ= 0.2852 | Beta= 35.4085
[train] t=355000 | LossPi=-290.8793 | PiEntropy=-0.9708 | Alpha= 1.1944 | PiEntTerm= 1.1595 | MinQ= 457.9208 | PiCostTerm= 165.8820 | QcPiCVaR= 4.6717 | QcPi= 3.7354 | QcPiRaw= 3.7112 | QcPiVar= 1.3812 | QcPiM2= 15.3369| BatchCostMean= 0.0736 | BatchCostMax= 0.6382 | BatchCostNZ= 0.3789 | Beta= 35.5077
[train] t=356000 | LossPi=-292.8840 | PiEntropy=-0.9432 | Alpha= 1.2367 | PiEntTerm= 1.1665 | MinQ= 460.4591 | PiCostTerm= 166.4086 | QcPiCVaR= 4.6735 | QcPi= 3.7278 | QcPiRaw= 3.7034 | QcPiVar= 1.4100 | QcPiM2= 15.3132| BatchCostMean= 0.0702 | BatchCostMax= 0.5859 | BatchCostNZ= 0.3633 | Beta= 35.6069
[train] t=357000 | LossPi=-292.2584 | PiEntropy=-0.9437 | Alpha= 1.2023 | PiEntTerm= 1.1346 | MinQ= 461.1956 | PiCostTerm= 167.8026 | QcPiCVaR= 4.6994 | QcPi= 3.7686 | QcPiRaw= 3.7452 | QcPiVar= 1.3656 | QcPiM2= 15.5726| BatchCostMean= 0.0654 | BatchCostMax= 0.6806 | BatchCostNZ= 0.3125 | Beta= 35.7071
[train] t=358000 | LossPi=-289.0292 | PiEntropy=-1.0800 | Alpha= 1.2717 | PiEntTerm= 1.3735 | MinQ= 458.2104 | PiCostTerm= 167.8078 | QcPiCVaR= 4.6865 | QcPi= 3.7651 | QcPiRaw= 3.7416 | QcPiVar= 1.3380 | QcPiM2= 15.5181| BatchCostMean= 0.0686 | BatchCostMax= 0.5839 | BatchCostNZ= 0.3438 | Beta= 35.8068
[train] t=359000 | LossPi=-286.0847 | PiEntropy=-0.9752 | Alpha= 1.2272 | PiEntTerm= 1.1968 | MinQ= 455.2808 | PiCostTerm= 167.9993 | QcPiCVaR= 4.6789 | QcPi= 3.7550 | QcPiRaw= 3.7313 | QcPiVar= 1.3445 | QcPiM2= 15.4508| BatchCostMean= 0.0865 | BatchCostMax= 0.9539 | BatchCostNZ= 0.3516 | Beta= 35.9060
[train] t=360000 | LossPi=-291.3864 | PiEntropy=-1.1651 | Alpha= 1.2174 | PiEntTerm= 1.4183 | MinQ= 461.1405 | PiCostTerm= 168.3358 | QcPiCVaR= 4.6753 | QcPi= 3.7509 | QcPiRaw= 3.7271 | QcPiVar= 1.3470 | QcPiM2= 15.4211| BatchCostMean= 0.0543 | BatchCostMax= 0.5861 | BatchCostNZ= 0.3164 | Beta= 36.0053
[train] t=361000 | LossPi=-292.7859 | PiEntropy=-0.9065 | Alpha= 1.1734 | PiEntTerm= 1.0637 | MinQ= 463.0159 | PiCostTerm= 169.1663 | QcPiCVaR= 4.6855 | QcPi= 3.7649 | QcPiRaw= 3.7414 | QcPiVar= 1.3351 | QcPiM2= 15.5142| BatchCostMean= 0.0394 | BatchCostMax= 0.5670 | BatchCostNZ= 0.2305 | Beta= 36.1045
[train] t=362000 | LossPi=-291.2967 | PiEntropy=-0.9304 | Alpha= 1.1148 | PiEntTerm= 1.0372 | MinQ= 461.0301 | PiCostTerm= 168.6963 | QcPiCVaR= 4.6596 | QcPi= 3.7427 | QcPiRaw= 3.7186 | QcPiVar= 1.3262 | QcPiM2= 15.3400| BatchCostMean= 0.0752 | BatchCostMax= 0.5021 | BatchCostNZ= 0.3594 | Beta= 36.2038
[train] t=363000 | LossPi=-288.8354 | PiEntropy=-0.8378 | Alpha= 1.2090 | PiEntTerm= 1.0128 | MinQ= 458.8410 | PiCostTerm= 168.9928 | QcPiCVaR= 4.6551 | QcPi= 3.7311 | QcPiRaw= 3.7068 | QcPiVar= 1.3464 | QcPiM2= 15.2723| BatchCostMean= 0.0538 | BatchCostMax= 0.5874 | BatchCostNZ= 0.2695 | Beta= 36.3030
[train] t=364000 | LossPi=-285.2630 | PiEntropy=-0.9549 | Alpha= 1.2234 | PiEntTerm= 1.1682 | MinQ= 456.3917 | PiCostTerm= 169.9605 | QcPiCVaR= 4.6690 | QcPi= 3.7504 | QcPiRaw= 3.7265 | QcPiVar= 1.3296 | QcPiM2= 15.3985| BatchCostMean= 0.0691 | BatchCostMax= 0.7202 | BatchCostNZ= 0.3125 | Beta= 36.4021
[train] t=365000 | LossPi=-285.3304 | PiEntropy=-0.9771 | Alpha= 1.1733 | PiEntTerm= 1.1465 | MinQ= 455.8754 | PiCostTerm= 169.3984 | QcPiCVaR= 4.6409 | QcPi= 3.7263 | QcPiRaw= 3.7018 | QcPiVar= 1.3186 | QcPiM2= 15.2090| BatchCostMean= 0.0636 | BatchCostMax= 0.5554 | BatchCostNZ= 0.3203 | Beta= 36.5013
[train] t=366000 | LossPi=-285.4606 | PiEntropy=-0.9563 | Alpha= 1.1549 | PiEntTerm= 1.1044 | MinQ= 457.5114 | PiCostTerm= 170.9464 | QcPiCVaR= 4.6706 | QcPi= 3.7568 | QcPiRaw= 3.7331 | QcPiVar= 1.3151 | QcPiM2= 15.4330| BatchCostMean= 0.0672 | BatchCostMax= 0.5998 | BatchCostNZ= 0.3125 | Beta= 36.6005
[train] t=367000 | LossPi=-290.4186 | PiEntropy=-1.0170 | Alpha= 1.1819 | PiEntTerm= 1.2021 | MinQ= 461.8558 | PiCostTerm= 170.2351 | QcPiCVaR= 4.6386 | QcPi= 3.7262 | QcPiRaw= 3.7018 | QcPiVar= 1.3124 | QcPiM2= 15.2010| BatchCostMean= 0.0526 | BatchCostMax= 0.6598 | BatchCostNZ= 0.2773 | Beta= 36.6997
[train] t=368000 | LossPi=-285.0351 | PiEntropy=-1.0712 | Alpha= 1.2361 | PiEntTerm= 1.3242 | MinQ= 456.3630 | PiCostTerm= 170.0037 | QcPiCVaR= 4.6198 | QcPi= 3.7107 | QcPiRaw= 3.6858 | QcPiVar= 1.3008 | QcPiM2= 15.0745| BatchCostMean= 0.0671 | BatchCostMax= 0.6640 | BatchCostNZ= 0.3125 | Beta= 36.7989
[train] t=369000 | LossPi=-283.2910 | PiEntropy=-0.9448 | Alpha= 1.2438 | PiEntTerm= 1.1752 | MinQ= 455.1490 | PiCostTerm= 170.6827 | QcPiCVaR= 4.6258 | QcPi= 3.7201 | QcPiRaw= 3.6955 | QcPiVar= 1.2923 | QcPiM2= 15.1365| BatchCostMean= 0.0639 | BatchCostMax= 0.6037 | BatchCostNZ= 0.3281 | Beta= 36.8981
[train] t=370000 | LossPi=-283.4163 | PiEntropy=-1.0460 | Alpha= 1.2073 | PiEntTerm= 1.2628 | MinQ= 456.0240 | PiCostTerm= 171.3449 | QcPiCVaR= 4.6313 | QcPi= 3.7255 | QcPiRaw= 3.7011 | QcPiVar= 1.2927 | QcPiM2= 15.1745| BatchCostMean= 0.0584 | BatchCostMax= 0.5827 | BatchCostNZ= 0.2969 | Beta= 36.9972
[train] t=371000 | LossPi=-280.0308 | PiEntropy=-1.1497 | Alpha= 1.2159 | PiEntTerm= 1.3980 | MinQ= 453.6036 | PiCostTerm= 172.1748 | QcPiCVaR= 4.6413 | QcPi= 3.7337 | QcPiRaw= 3.7094 | QcPiVar= 1.2980 | QcPiM2= 15.2435| BatchCostMean= 0.0632 | BatchCostMax= 0.7174 | BatchCostNZ= 0.3281 | Beta= 37.0964
[train] t=372000 | LossPi=-282.2643 | PiEntropy=-0.9877 | Alpha= 1.3095 | PiEntTerm= 1.2934 | MinQ= 455.5671 | PiCostTerm= 172.0094 | QcPiCVaR= 4.6245 | QcPi= 3.7283 | QcPiRaw= 3.7039 | QcPiVar= 1.2666 | QcPiM2= 15.1712| BatchCostMean= 0.0665 | BatchCostMax= 0.6635 | BatchCostNZ= 0.3008 | Beta= 37.1956
[train] t=373000 | LossPi=-279.3844 | PiEntropy=-0.9719 | Alpha= 1.2487 | PiEntTerm= 1.2136 | MinQ= 452.8881 | PiCostTerm= 172.2901 | QcPiCVaR= 4.6197 | QcPi= 3.7184 | QcPiRaw= 3.6937 | QcPiVar= 1.2808 | QcPiM2= 15.1111| BatchCostMean= 0.0632 | BatchCostMax= 0.5477 | BatchCostNZ= 0.3086 | Beta= 37.2948
[train] t=374000 | LossPi=-282.4129 | PiEntropy=-0.8708 | Alpha= 1.2174 | PiEntTerm= 1.0601 | MinQ= 456.5236 | PiCostTerm= 173.0506 | QcPiCVaR= 4.6278 | QcPi= 3.7196 | QcPiRaw= 3.6950 | QcPiVar= 1.3005 | QcPiM2= 15.1409| BatchCostMean= 0.0455 | BatchCostMax= 0.5656 | BatchCostNZ= 0.2812 | Beta= 37.3940
[train] t=375000 | LossPi=-276.5439 | PiEntropy=-0.9953 | Alpha= 1.2460 | PiEntTerm= 1.2401 | MinQ= 450.5999 | PiCostTerm= 172.8159 | QcPiCVaR= 4.6093 | QcPi= 3.7108 | QcPiRaw= 3.6860 | QcPiVar= 1.2731 | QcPiM2= 15.0482| BatchCostMean= 0.0589 | BatchCostMax= 0.7201 | BatchCostNZ= 0.3086 | Beta= 37.4932
[train] t=376000 | LossPi=-276.3127 | PiEntropy=-0.9878 | Alpha= 1.2248 | PiEntTerm= 1.2098 | MinQ= 450.9439 | PiCostTerm= 173.4214 | QcPiCVaR= 4.6132 | QcPi= 3.6977 | QcPiRaw= 3.6726 | QcPiVar= 1.3204 | QcPiM2= 14.9963| BatchCostMean= 0.0685 | BatchCostMax= 0.5681 | BatchCostNZ= 0.3086 | Beta= 37.5923
[train] t=377000 | LossPi=-275.1911 | PiEntropy=-0.9891 | Alpha= 1.3159 | PiEntTerm= 1.3016 | MinQ= 450.5719 | PiCostTerm= 174.0791 | QcPiCVaR= 4.6185 | QcPi= 3.6986 | QcPiRaw= 3.6735 | QcPiVar= 1.3340 | QcPiM2= 15.0171| BatchCostMean= 0.0729 | BatchCostMax= 0.6004 | BatchCostNZ= 0.3438 | Beta= 37.6915
[train] t=378000 | LossPi=-276.4681 | PiEntropy=-1.0294 | Alpha= 1.2655 | PiEntTerm= 1.3027 | MinQ= 452.5875 | PiCostTerm= 174.8167 | QcPiCVaR= 4.6259 | QcPi= 3.7148 | QcPiRaw= 3.6901 | QcPiVar= 1.3099 | QcPiM2= 15.1144| BatchCostMean= 0.0729 | BatchCostMax= 0.6440 | BatchCostNZ= 0.3633 | Beta= 37.7909
[train] t=379000 | LossPi=-271.7963 | PiEntropy=-1.0568 | Alpha= 1.2970 | PiEntTerm= 1.3706 | MinQ= 449.0151 | PiCostTerm= 175.8482 | QcPiCVaR= 4.6410 | QcPi= 3.7232 | QcPiRaw= 3.6986 | QcPiVar= 1.3281 | QcPiM2= 15.1954| BatchCostMean= 0.0668 | BatchCostMax= 0.5565 | BatchCostNZ= 0.3516 | Beta= 37.8901
[train] t=380000 | LossPi=-271.8011 | PiEntropy=-0.9542 | Alpha= 1.2955 | PiEntTerm= 1.2362 | MinQ= 449.2223 | PiCostTerm= 176.1851 | QcPiCVaR= 4.6377 | QcPi= 3.7286 | QcPiRaw= 3.7042 | QcPiVar= 1.3043 | QcPiM2= 15.2113| BatchCostMean= 0.0648 | BatchCostMax= 0.6112 | BatchCostNZ= 0.3320 | Beta= 37.9895
[train] t=381000 | LossPi=-275.9276 | PiEntropy=-0.9604 | Alpha= 1.3528 | PiEntTerm= 1.2992 | MinQ= 454.7941 | PiCostTerm= 177.5673 | QcPiCVaR= 4.6619 | QcPi= 3.7578 | QcPiRaw= 3.7341 | QcPiVar= 1.2894 | QcPiM2= 15.4132| BatchCostMean= 0.0575 | BatchCostMax= 0.6370 | BatchCostNZ= 0.2891 | Beta= 38.0890
[train] t=382000 | LossPi=-271.4094 | PiEntropy=-0.9021 | Alpha= 1.2704 | PiEntTerm= 1.1461 | MinQ= 449.9506 | PiCostTerm= 177.3951 | QcPiCVaR= 4.6452 | QcPi= 3.7364 | QcPiRaw= 3.7122 | QcPiVar= 1.3031 | QcPiM2= 15.2701| BatchCostMean= 0.0645 | BatchCostMax= 0.7134 | BatchCostNZ= 0.3164 | Beta= 38.1885
