[train] t=309100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0139 | QcPi= 0.0139 | QcPiVar=0.0000| BatchCostMean= 0.0139 | BatchCostMax= 0.6159 | BatchCostNZ= 0.0880| WinRewMean= 3780.0862 | WinCostMean= 0.0139
[train] t=310100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0174 | QcPi= 0.0174 | QcPiVar=0.0000| BatchCostMean= 0.0174 | BatchCostMax= 0.6930 | BatchCostNZ= 0.1420| WinRewMean= 4550.8336 | WinCostMean= 0.0174
[train] t=311100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0177 | QcPi= 0.0177 | QcPiVar=0.0000| BatchCostMean= 0.0177 | BatchCostMax= 0.8390 | BatchCostNZ= 0.1190| WinRewMean= 4167.4367 | WinCostMean= 0.0177
[train] t=312100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0118 | QcPi= 0.0118 | QcPiVar=0.0000| BatchCostMean= 0.0118 | BatchCostMax= 0.4551 | BatchCostNZ= 0.1030| WinRewMean= 4497.0498 | WinCostMean= 0.0118
[train] t=313100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0151 | QcPi= 0.0151 | QcPiVar=0.0000| BatchCostMean= 0.0151 | BatchCostMax= 0.8308 | BatchCostNZ= 0.1120| WinRewMean= 4923.8307 | WinCostMean= 0.0151
[train] t=314100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0211 | QcPi= 0.0211 | QcPiVar=0.0000| BatchCostMean= 0.0211 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1360| WinRewMean= 3788.3969 | WinCostMean= 0.0211
[train] t=315100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0213 | QcPi= 0.0213 | QcPiVar=0.0000| BatchCostMean= 0.0213 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1270| WinRewMean= 3629.2791 | WinCostMean= 0.0213
[train] t=316100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0125 | QcPi= 0.0125 | QcPiVar=0.0000| BatchCostMean= 0.0125 | BatchCostMax= 0.4650 | BatchCostNZ= 0.1090| WinRewMean= 4863.3268 | WinCostMean= 0.0125
[train] t=317100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0215 | QcPi= 0.0215 | QcPiVar=0.0000| BatchCostMean= 0.0215 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1400| WinRewMean= 4431.8228 | WinCostMean= 0.0215
[train] t=318100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0211 | QcPi= 0.0211 | QcPiVar=0.0000| BatchCostMean= 0.0211 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1370| WinRewMean= 5016.1619 | WinCostMean= 0.0211
[train] t=319100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0145 | QcPi= 0.0145 | QcPiVar=0.0000| BatchCostMean= 0.0145 | BatchCostMax= 0.5433 | BatchCostNZ= 0.1130| WinRewMean= 3849.0083 | WinCostMean= 0.0145
[train] t=320100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0139 | QcPi= 0.0139 | QcPiVar=0.0000| BatchCostMean= 0.0139 | BatchCostMax= 0.3811 | BatchCostNZ= 0.1070| WinRewMean= 4474.0016 | WinCostMean= 0.0139
[train] t=321100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0194 | QcPi= 0.0194 | QcPiVar=0.0000| BatchCostMean= 0.0194 | BatchCostMax= 0.8594 | BatchCostNZ= 0.1100| WinRewMean= 3489.1238 | WinCostMean= 0.0194
[train] t=322100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0131 | QcPi= 0.0131 | QcPiVar=0.0000| BatchCostMean= 0.0131 | BatchCostMax= 0.8417 | BatchCostNZ= 0.0910| WinRewMean= 4581.3569 | WinCostMean= 0.0131
[train] t=323100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0127 | QcPi= 0.0127 | QcPiVar=0.0000| BatchCostMean= 0.0127 | BatchCostMax= 0.7048 | BatchCostNZ= 0.0990| WinRewMean= 4158.7505 | WinCostMean= 0.0127
[train] t=324100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0186 | QcPi= 0.0186 | QcPiVar=0.0000| BatchCostMean= 0.0186 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1150| WinRewMean= 3895.6879 | WinCostMean= 0.0186
[train] t=325100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0193 | QcPi= 0.0193 | QcPiVar=0.0000| BatchCostMean= 0.0193 | BatchCostMax= 0.8658 | BatchCostNZ= 0.1200| WinRewMean= 3940.2675 | WinCostMean= 0.0193
[train] t=326100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0133 | QcPi= 0.0133 | QcPiVar=0.0000| BatchCostMean= 0.0133 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1100| WinRewMean= 4294.0168 | WinCostMean= 0.0133
[train] t=327100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0214 | QcPi= 0.0214 | QcPiVar=0.0000| BatchCostMean= 0.0214 | BatchCostMax= 0.9116 | BatchCostNZ= 0.1230| WinRewMean= 3616.8158 | WinCostMean= 0.0214
[train] t=328100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0213 | QcPi= 0.0213 | QcPiVar=0.0000| BatchCostMean= 0.0213 | BatchCostMax= 0.8350 | BatchCostNZ= 0.1490| WinRewMean= 5037.6152 | WinCostMean= 0.0213
[train] t=329100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0199 | QcPi= 0.0199 | QcPiVar=0.0000| BatchCostMean= 0.0199 | BatchCostMax= 0.8007 | BatchCostNZ= 0.1360| WinRewMean= 4427.4751 | WinCostMean= 0.0199
[train] t=330100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0206 | QcPi= 0.0206 | QcPiVar=0.0000| BatchCostMean= 0.0206 | BatchCostMax= 0.8898 | BatchCostNZ= 0.1420| WinRewMean= 4921.4904 | WinCostMean= 0.0206
[train] t=331100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0149 | QcPi= 0.0149 | QcPiVar=0.0000| BatchCostMean= 0.0149 | BatchCostMax= 0.3905 | BatchCostNZ= 0.1140| WinRewMean= 5268.1139 | WinCostMean= 0.0149
[train] t=332100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0133 | QcPi= 0.0133 | QcPiVar=0.0000| BatchCostMean= 0.0133 | BatchCostMax= 0.8400 | BatchCostNZ= 0.1090| WinRewMean= 4962.9709 | WinCostMean= 0.0133
[train] t=333100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0255 | QcPi= 0.0255 | QcPiVar=0.0000| BatchCostMean= 0.0255 | BatchCostMax= 0.7455 | BatchCostNZ= 0.1540| WinRewMean= 3795.9604 | WinCostMean= 0.0255
[train] t=334100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0196 | QcPi= 0.0196 | QcPiVar=0.0000| BatchCostMean= 0.0196 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1280| WinRewMean= 3876.8607 | WinCostMean= 0.0196
[train] t=335100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0185 | QcPi= 0.0185 | QcPiVar=0.0000| BatchCostMean= 0.0185 | BatchCostMax= 0.4175 | BatchCostNZ= 0.1380| WinRewMean= 4658.7105 | WinCostMean= 0.0185
[train] t=336100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0120 | QcPi= 0.0120 | QcPiVar=0.0000| BatchCostMean= 0.0120 | BatchCostMax= 0.5181 | BatchCostNZ= 0.0810| WinRewMean= 3807.2660 | WinCostMean= 0.0120
[train] t=337100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0139 | QcPi= 0.0139 | QcPiVar=0.0000| BatchCostMean= 0.0139 | BatchCostMax= 0.8838 | BatchCostNZ= 0.1080| WinRewMean= 4493.4008 | WinCostMean= 0.0139
[train] t=338100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0190 | QcPi= 0.0190 | QcPiVar=0.0000| BatchCostMean= 0.0190 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1100| WinRewMean= 3414.3113 | WinCostMean= 0.0190
[train] t=339100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0143 | QcPi= 0.0143 | QcPiVar=0.0000| BatchCostMean= 0.0143 | BatchCostMax= 0.4803 | BatchCostNZ= 0.1310| WinRewMean= 5165.0029 | WinCostMean= 0.0143
[train] t=340100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0154 | QcPi= 0.0154 | QcPiVar=0.0000| BatchCostMean= 0.0154 | BatchCostMax= 0.8869 | BatchCostNZ= 0.1180| WinRewMean= 4161.9079 | WinCostMean= 0.0154
[train] t=341100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0166 | QcPi= 0.0166 | QcPiVar=0.0000| BatchCostMean= 0.0166 | BatchCostMax= 0.8292 | BatchCostNZ= 0.1070| WinRewMean= 4409.0979 | WinCostMean= 0.0166
[train] t=342100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0218 | QcPi= 0.0218 | QcPiVar=0.0000| BatchCostMean= 0.0218 | BatchCostMax= 0.7732 | BatchCostNZ= 0.1430| WinRewMean= 4143.4591 | WinCostMean= 0.0218
[train] t=343100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0201 | QcPi= 0.0201 | QcPiVar=0.0000| BatchCostMean= 0.0201 | BatchCostMax= 0.6350 | BatchCostNZ= 0.1490| WinRewMean= 4163.5735 | WinCostMean= 0.0201
[train] t=344100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0183 | QcPi= 0.0183 | QcPiVar=0.0000| BatchCostMean= 0.0183 | BatchCostMax= 0.8003 | BatchCostNZ= 0.1490| WinRewMean= 4415.4114 | WinCostMean= 0.0183
[train] t=345100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0149 | QcPi= 0.0149 | QcPiVar=0.0000| BatchCostMean= 0.0149 | BatchCostMax= 0.8492 | BatchCostNZ= 0.1020| WinRewMean= 3439.7932 | WinCostMean= 0.0149
[train] t=346100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0146 | QcPi= 0.0146 | QcPiVar=0.0000| BatchCostMean= 0.0146 | BatchCostMax= 0.8003 | BatchCostNZ= 0.0970| WinRewMean= 3680.5692 | WinCostMean= 0.0146
[train] t=347100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0251 | QcPi= 0.0251 | QcPiVar=0.0000| BatchCostMean= 0.0251 | BatchCostMax= 0.7716 | BatchCostNZ= 0.1660| WinRewMean= 4433.0922 | WinCostMean= 0.0251
[train] t=348100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0205 | QcPi= 0.0205 | QcPiVar=0.0000| BatchCostMean= 0.0205 | BatchCostMax= 0.7765 | BatchCostNZ= 0.1430| WinRewMean= 4054.0077 | WinCostMean= 0.0205
[train] t=349100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0222 | QcPi= 0.0222 | QcPiVar=0.0000| BatchCostMean= 0.0222 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1410| WinRewMean= 4012.3364 | WinCostMean= 0.0222
[train] t=350100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0191 | QcPi= 0.0191 | QcPiVar=0.0000| BatchCostMean= 0.0191 | BatchCostMax= 0.7623 | BatchCostNZ= 0.1200| WinRewMean= 3936.2231 | WinCostMean= 0.0191
[train] t=351100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0200 | QcPi= 0.0200 | QcPiVar=0.0000| BatchCostMean= 0.0200 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1530| WinRewMean= 4806.0794 | WinCostMean= 0.0200
[train] t=352100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0194 | QcPi= 0.0194 | QcPiVar=0.0000| BatchCostMean= 0.0194 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1420| WinRewMean= 4043.1600 | WinCostMean= 0.0194
[train] t=353100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0195 | QcPi= 0.0195 | QcPiVar=0.0000| BatchCostMean= 0.0195 | BatchCostMax= 0.6910 | BatchCostNZ= 0.1300| WinRewMean= 4272.9416 | WinCostMean= 0.0195
[train] t=354100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0131 | QcPi= 0.0131 | QcPiVar=0.0000| BatchCostMean= 0.0131 | BatchCostMax= 0.8219 | BatchCostNZ= 0.1090| WinRewMean= 4168.3656 | WinCostMean= 0.0131
[train] t=355100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0184 | QcPi= 0.0184 | QcPiVar=0.0000| BatchCostMean= 0.0184 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1420| WinRewMean= 5258.6883 | WinCostMean= 0.0184
[train] t=356100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0178 | QcPi= 0.0178 | QcPiVar=0.0000| BatchCostMean= 0.0178 | BatchCostMax= 0.7940 | BatchCostNZ= 0.1480| WinRewMean= 4903.7954 | WinCostMean= 0.0178
[train] t=357100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0202 | QcPi= 0.0202 | QcPiVar=0.0000| BatchCostMean= 0.0202 | BatchCostMax= 0.8532 | BatchCostNZ= 0.1230| WinRewMean= 4030.5609 | WinCostMean= 0.0202
[train] t=358100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0163 | QcPi= 0.0163 | QcPiVar=0.0000| BatchCostMean= 0.0163 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1050| WinRewMean= 3353.6258 | WinCostMean= 0.0163
[train] t=359100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0130 | QcPi= 0.0130 | QcPiVar=0.0000| BatchCostMean= 0.0130 | BatchCostMax= 0.8898 | BatchCostNZ= 0.0930| WinRewMean= 4838.7970 | WinCostMean= 0.0130
[train] t=360100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0162 | QcPi= 0.0162 | QcPiVar=0.0000| BatchCostMean= 0.0162 | BatchCostMax= 0.7699 | BatchCostNZ= 0.1120| WinRewMean= 3593.6770 | WinCostMean= 0.0162
[train] t=361100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0163 | QcPi= 0.0163 | QcPiVar=0.0000| BatchCostMean= 0.0163 | BatchCostMax= 1.0000 | BatchCostNZ= 0.0950| WinRewMean= 3117.4357 | WinCostMean= 0.0163
[train] t=362100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0174 | QcPi= 0.0174 | QcPiVar=0.0000| BatchCostMean= 0.0174 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1040| WinRewMean= 3763.9006 | WinCostMean= 0.0174
[train] t=363100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0185 | QcPi= 0.0185 | QcPiVar=0.0000| BatchCostMean= 0.0185 | BatchCostMax= 0.6455 | BatchCostNZ= 0.1230| WinRewMean= 3773.2257 | WinCostMean= 0.0185
[train] t=364100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0191 | QcPi= 0.0191 | QcPiVar=0.0000| BatchCostMean= 0.0191 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1110| WinRewMean= 3887.6744 | WinCostMean= 0.0191
[train] t=365100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0146 | QcPi= 0.0146 | QcPiVar=0.0000| BatchCostMean= 0.0146 | BatchCostMax= 0.7160 | BatchCostNZ= 0.1100| WinRewMean= 4766.9923 | WinCostMean= 0.0146
[train] t=366100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0177 | QcPi= 0.0177 | QcPiVar=0.0000| BatchCostMean= 0.0177 | BatchCostMax= 0.8615 | BatchCostNZ= 0.1280| WinRewMean= 4468.2795 | WinCostMean= 0.0177
[train] t=367100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0198 | QcPi= 0.0198 | QcPiVar=0.0000| BatchCostMean= 0.0198 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1330| WinRewMean= 4367.4810 | WinCostMean= 0.0198
[train] t=368100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0197 | QcPi= 0.0197 | QcPiVar=0.0000| BatchCostMean= 0.0197 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1340| WinRewMean= 4696.0758 | WinCostMean= 0.0197
[train] t=369100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0144 | QcPi= 0.0144 | QcPiVar=0.0000| BatchCostMean= 0.0144 | BatchCostMax= 0.6672 | BatchCostNZ= 0.1080| WinRewMean= 4103.0658 | WinCostMean= 0.0144
[train] t=370100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0221 | QcPi= 0.0221 | QcPiVar=0.0000| BatchCostMean= 0.0221 | BatchCostMax= 0.8090 | BatchCostNZ= 0.1470| WinRewMean= 4330.5112 | WinCostMean= 0.0221
[train] t=371100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0186 | QcPi= 0.0186 | QcPiVar=0.0000| BatchCostMean= 0.0186 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1270| WinRewMean= 3752.8233 | WinCostMean= 0.0186
[train] t=372100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0208 | QcPi= 0.0208 | QcPiVar=0.0000| BatchCostMean= 0.0208 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1470| WinRewMean= 3977.5030 | WinCostMean= 0.0208
[train] t=373100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0207 | QcPi= 0.0207 | QcPiVar=0.0000| BatchCostMean= 0.0207 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1340| WinRewMean= 3685.9753 | WinCostMean= 0.0207
[train] t=374100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0174 | QcPi= 0.0174 | QcPiVar=0.0000| BatchCostMean= 0.0174 | BatchCostMax= 0.7124 | BatchCostNZ= 0.1490| WinRewMean= 5638.5110 | WinCostMean= 0.0174
[train] t=375100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0142 | QcPi= 0.0142 | QcPiVar=0.0000| BatchCostMean= 0.0142 | BatchCostMax= 0.7991 | BatchCostNZ= 0.0960| WinRewMean= 3917.0040 | WinCostMean= 0.0142
[train] t=376100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0182 | QcPi= 0.0182 | QcPiVar=0.0000| BatchCostMean= 0.0182 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1160| WinRewMean= 3764.4484 | WinCostMean= 0.0182
[train] t=377100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0127 | QcPi= 0.0127 | QcPiVar=0.0000| BatchCostMean= 0.0127 | BatchCostMax= 0.6747 | BatchCostNZ= 0.0880| WinRewMean= 4494.8299 | WinCostMean= 0.0127
[train] t=378100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0164 | QcPi= 0.0164 | QcPiVar=0.0000| BatchCostMean= 0.0164 | BatchCostMax= 0.6910 | BatchCostNZ= 0.1050| WinRewMean= 3992.4381 | WinCostMean= 0.0164
[train] t=379100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0140 | QcPi= 0.0140 | QcPiVar=0.0000| BatchCostMean= 0.0140 | BatchCostMax= 0.8137 | BatchCostNZ= 0.1040| WinRewMean= 4704.1111 | WinCostMean= 0.0140
[train] t=380100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0201 | QcPi= 0.0201 | QcPiVar=0.0000| BatchCostMean= 0.0201 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1270| WinRewMean= 3825.7071 | WinCostMean= 0.0201
[train] t=381100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0161 | QcPi= 0.0161 | QcPiVar=0.0000| BatchCostMean= 0.0161 | BatchCostMax= 0.7731 | BatchCostNZ= 0.1100| WinRewMean= 4483.4228 | WinCostMean= 0.0161
[train] t=382100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0164 | QcPi= 0.0164 | QcPiVar=0.0000| BatchCostMean= 0.0164 | BatchCostMax= 0.8949 | BatchCostNZ= 0.1310| WinRewMean= 4423.2169 | WinCostMean= 0.0164
[train] t=383100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0225 | QcPi= 0.0225 | QcPiVar=0.0000| BatchCostMean= 0.0225 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1460| WinRewMean= 3837.7472 | WinCostMean= 0.0225
[train] t=384100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0160 | QcPi= 0.0160 | QcPiVar=0.0000| BatchCostMean= 0.0160 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1020| WinRewMean= 3809.0455 | WinCostMean= 0.0160
[train] t=385100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0195 | QcPi= 0.0195 | QcPiVar=0.0000| BatchCostMean= 0.0195 | BatchCostMax= 0.8651 | BatchCostNZ= 0.1210| WinRewMean= 4011.3082 | WinCostMean= 0.0195
[train] t=386100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0168 | QcPi= 0.0168 | QcPiVar=0.0000| BatchCostMean= 0.0168 | BatchCostMax= 0.7860 | BatchCostNZ= 0.1070| WinRewMean= 3936.9839 | WinCostMean= 0.0168
[train] t=387100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0125 | QcPi= 0.0125 | QcPiVar=0.0000| BatchCostMean= 0.0125 | BatchCostMax= 0.7423 | BatchCostNZ= 0.0770| WinRewMean= 3329.4204 | WinCostMean= 0.0125
[train] t=388100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0183 | QcPi= 0.0183 | QcPiVar=0.0000| BatchCostMean= 0.0183 | BatchCostMax= 0.8525 | BatchCostNZ= 0.1240| WinRewMean= 3958.1677 | WinCostMean= 0.0183
[train] t=389100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0213 | QcPi= 0.0213 | QcPiVar=0.0000| BatchCostMean= 0.0213 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1390| WinRewMean= 3853.0812 | WinCostMean= 0.0213
[train] t=390100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0214 | QcPi= 0.0214 | QcPiVar=0.0000| BatchCostMean= 0.0214 | BatchCostMax= 1.0000 | BatchCostNZ= 0.1420| WinRewMean= 4296.7090 | WinCostMean= 0.0214
[train] t=391100 | LossPi=0.0000 | PiEntropy=0.0000 | Alpha=0.0000 | MinQ=0.0000 | QcPiCVaR= 0.0115 | QcPi= 0.0115 | QcPiVar=0.0000| BatchCostMean= 0.0115 | BatchCostMax= 0.7696 | BatchCostNZ= 0.0820| WinRewMean= 3373.7015 | WinCostMean= 0.0115
