Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	QcPi	QcPiRaw	QcPiVar	QcPiCVaR	PiEntTerm	PiQTerm	PiCostTerm	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
31	1649.3365	583.84314	2528.9478	27.286018	1805396.0	453424.22	2451001.5	921698.5	8.20859	2.0543857	13.748075	0.6832044	4.4867244	1.1126686	6.3104434	2.898138	288.0	288.0	0.0	0.0	37738.836	0.039311287434895835	930001.0	453.85342	183.61617	840.61755	-11.424581	453.85324	183.61852	831.96814	-13.379765	4.286858	0.196956	5.5840435	3.3674343	0.30771285	0.096347414	0.6894473	0.18408318	1.0000231	1.022386	6.451305	-11.91145	-359.95007	92.01293	91.836075	0.0032534674	0.00014405554	0.000106194544	-0.10898477	0.8972702	4.274835	4.26055	0.30744568	4.71253	0.89716405	453.3529	92.50567	0.01440754	2.9770312	19.629602	-1.000023	0.29759407	158.96321	4863.112206935883
32	1635.1135	669.7235	2554.902	26.897688	1625523.0	627281.25	2653139.0	562704.56	8.279121	2.0120802	12.818303	1.0728539	5.9537287	1.2532561	9.318178	4.6098695	288.0	288.0	0.0	0.0	38601.48	0.038991394412878785	960001.0	455.05228	183.83296	834.04083	-12.571764	455.05124	183.83543	826.8988	-14.005186	4.3114843	0.19948123	5.61395	3.37724	0.31002322	0.09458561	0.7151709	0.19261572	1.0001187	1.024211	6.691004	-14.189529	-363.71338	91.98167	91.79396	0.0032868637	0.00014459969	2.9983552e-05	-0.09543304	0.9095752	4.300734	4.2868037	0.30981487	4.7403383	0.9095452	454.5795	89.95655	-0.010165072	2.9431767	18.977615	-1.0001183	0.29796124	159.09322	5022.1733458042145
33	1490.4044	652.25543	2521.7246	29.135605	1553056.1	825571.6	2596083.0	45775.812	8.113975	2.1273158	12.938102	0.7502105	4.5498238	1.608393	7.115776	1.4228883	288.0	288.0	0.0	0.0	39447.73	0.03867424555759804	990001.0	455.76358	184.5759	841.266	-14.508203	455.76276	184.57881	834.6459	-14.803339	4.302451	0.19543274	5.5677166	3.3428407	0.3113266	0.097282134	0.6949549	0.1904387	1.0004765	1.0174514	5.489434	-12.436522	-362.88968	91.70078	91.50559	0.0032511142	0.00014194807	-0.00030696488	-0.09421847	0.9105544	4.291583	4.2775393	0.31109875	4.7318983	0.91086143	455.29138	91.49084	-0.013737369	2.9618673	19.334795	-1.0004764	0.29904008	159.45166	5181.540198564529
34	1537.1451	676.89136	2466.3567	35.207386	1635595.0	748764.9	2605586.0	0.0	8.010627	2.1630929	13.265833	2.823994	6.0257807	2.4856408	10.321405	0.0	288.0	288.0	0.0	0.0	40281.145	0.03836299479166667	1020001.0	454.1255	184.40074	836.5039	-12.553717	454.12473	184.4046	826.1562	-13.27737	4.29297	0.19387726	5.543559	3.3438292	0.30461925	0.09098588	0.68025386	0.191693	0.9998551	1.0175201	4.650392	-14.201576	-361.15848	90.400055	90.20471	0.0031744074	0.00013601492	0.00027596887	-0.107605174	0.89856195	4.2835464	4.269386	0.30439487	4.7194686	0.8982859	453.6588	91.60204	0.081921555	2.9655464	19.409672	-0.9998546	0.29072595	152.46773	5334.0087077617645
35	1539.8274	601.1457	2448.988	32.687603	2011880.8	478271.22	2679101.8	1278914.1	8.109613	2.1815639	13.544028	1.7791983	6.0526457	1.3031774	7.6956806	3.6823707	288.0	288.0	0.0	0.0	41125.547	0.038079210069444445	1050001.0	454.18405	184.58685	843.0795	-14.273753	454.18213	184.59354	831.35474	-15.158787	4.330131	0.2098754	5.493802	3.3427432	0.31250837	0.094911486	0.7224433	0.19274418	0.99990183	1.0263025	10.6745825	-11.109155	-363.62906	89.441025	89.24612	0.0032871063	0.00014336564	0.0002109735	-0.13961604	0.87046766	4.3250003	4.3113604	0.3123472	4.766495	0.8702567	453.7361	89.23682	-0.017242726	2.9296901	18.723146	-0.9999013	0.293478	151.3122	5485.344915390015
36	1633.6025	623.5754	2562.9556	30.54758	1479640.5	977085.25	2544861.2	0.0	8.196078	2.0367177	14.052973	0.6289542	6.090453	3.4227848	10.057351	0.0	288.0	288.0	0.0	0.0	41978.695	0.037818644425675674	1080001.0	453.876	185.0492	838.30566	-13.681765	453.87436	185.05467	828.8068	-13.463125	4.2790184	0.19627964	5.4531426	3.358962	0.31595233	0.095328264	0.72348326	0.19397052	1.0001618	1.0343785	7.809573	-13.575372	-366.33392	90.26891	90.07507	0.0032921028	0.00014637498	-1.7029048e-05	-0.15921892	0.85346884	4.2758656	4.26158	0.31580567	4.719773	0.8534859	453.45172	86.26432	0.053951364	2.905485	18.278658	-1.0001612	0.33018565	151.12859	5636.491548061371
37	1601.1128	664.49274	2598.691	21.966452	1654955.8	785214.75	2575368.0	0.0	8.733695	2.166496	13.605621	2.3891804	6.270079	2.7920926	9.587645	0.0	288.0	288.0	0.0	0.0	42888.58	0.03762155975877193	1110001.0	457.65958	188.39055	844.6913	-13.830536	457.6589	188.39436	835.7328	-13.652372	4.3345222	0.1953015	5.460083	3.374929	0.31638432	0.086123794	0.68218076	0.19770786	0.9998673	1.036159	6.748585	-12.911693	-372.5508	92.849945	92.66832	0.003218691	0.00013434433	0.0002345305	-0.17970113	0.83621705	4.3342457	4.320763	0.3163299	4.7792935	0.83598244	457.27887	83.89206	0.0467397	2.8650753	17.554502	-0.99986756	0.32625508	146.87402	5783.422134876251
38	1687.6072	617.2718	2597.9246	72.67038	1781331.8	528136.56	2386540.8	937766.56	8.806638	1.8811452	13.819404	4.9238896	6.8893166	1.5197743	9.15041	4.2158012	288.0	288.0	0.0	0.0	43807.254	0.037442097355769234	1140001.0	461.00986	189.74402	849.343	-10.936975	461.00943	189.74667	844.4052	-11.273993	4.386927	0.20596816	5.5545945	3.4694579	0.32208672	0.085190855	0.6804843	0.20758548	1.0001091	1.0279646	6.4197364	-13.816064	-375.06577	93.334564	93.166466	0.003246574	0.0001332203	3.1025305e-05	-0.16601855	0.8478721	4.388273	4.3754683	0.32213458	4.837618	0.847841	460.65494	84.74131	-0.0775853	2.8628752	17.519634	-1.0001097	0.33159566	146.9825	5930.323278665543
39	1613.4612	562.4433	2553.7698	30.57003	1562463.9	722811.1	2346767.5	0.0	8.63323	1.7987487	12.763264	2.0287178	5.244237	1.8778626	7.0431914	0.0	288.0	288.0	0.0	0.0	44705.125	0.03725427083333333	1170001.0	460.2428	189.06879	845.9498	-12.209584	460.2417	189.07281	840.7701	-11.404588	4.352155	0.19531265	5.4916387	3.3600998	0.31490964	0.0866626	0.6635945	0.20492226	1.0000823	1.021917	5.099552	-12.781788	-372.60074	93.586365	93.43299	0.0031521812	0.00013182405	6.29306e-05	-0.15070345	0.86087525	4.353188	4.339958	0.31493655	4.7972307	0.8608123	459.86926	86.407715	0.011817063	2.8909338	18.01127	-1.0000824	0.3291862	146.12263	6076.4751715660095
40	1678.3007	582.799	2562.7932	27.24765	1341176.4	784933.56	2622252.0	15564.12	8.767682	2.0244048	12.914346	0.9281953	5.4112573	2.9233031	8.798607	0.070417404	288.0	288.0	0.0	0.0	45617.227	0.03708717606707317	1200001.0	461.08008	187.89474	848.90845	-13.035206	461.07925	187.89827	841.1135	-11.615082	4.3331428	0.19568026	5.5313077	3.3405945	0.31932876	0.09209235	0.70861304	0.20356047	1.0002319	1.0386256	7.0376434	-11.499462	-375.34317	93.15473	93.0054	0.0032601024	0.0001385405	-6.718203e-05	-0.16966012	0.84465104	4.3344016	4.320921	0.31935292	4.7812276	0.84471816	460.71698	84.52912	-0.03344042	2.8721786	17.67946	-1.0002314	0.33549428	146.32265	6222.781648159027
41	1609.1896	602.5005	2549.8806	38.961838	1386295.2	599386.2	2260209.5	625547.94	8.03154	1.8055105	12.280225	2.9007702	8.699779	2.0839562	12.340022	6.3555017	288.0	288.0	0.0	0.0	46458.58	0.036871887400793654	1230001.0	460.4678	187.07263	841.892	-11.329682	460.46643	187.07683	848.6912	-12.510139	4.288488	0.19217137	5.4245477	3.3757977	0.31240183	0.08936824	0.68310845	0.19926646	1.000185	1.038425	6.646771	-13.79609	-374.7895	91.9233	91.792305	0.0031804433	0.00013756006	-2.4768988e-05	-0.18168356	0.8345437	4.288417	4.2743106	0.31234333	4.7303467	0.83456844	460.07187	84.44775	0.06439934	2.881711	17.851688	-1.0001844	0.27964282	150.27518	6373.035509347916
42	1637.9835	584.0333	2552.4377	41.80656	1419891.1	667142.44	2318372.5	0.0	8.8969555	2.1549108	14.003916	1.8067348	4.9719496	2.3085396	8.5389805	0.0	288.0	288.0	0.0	0.0	47382.047	0.03673026889534884	1260001.0	463.70053	187.30731	846.55493	-12.521643	463.70035	187.30896	844.32	-13.646382	4.345314	0.19080931	5.5773273	3.3844204	0.3211235	0.08732923	0.6794182	0.20539199	1.0001498	1.0317847	7.118311	-11.694704	-380.7196	92.60799	92.4574	0.0032200164	0.00013311967	-4.3892064e-06	-0.18058145	0.83535635	4.346877	4.333579	0.3211687	4.795316	0.8353608	463.34088	81.78585	-0.021741237	2.8363378	17.054724	-1.0001498	0.3026712	151.12057	6524.1660668849945
43	1576.882	592.62714	2561.544	59.464504	1243922.0	666008.9	2230183.8	4440.0	8.334452	1.8107041	12.245758	2.4780395	5.2401094	2.3032248	8.782023	0.0	288.0	288.0	0.0	0.0	48250.273	0.036553237452651516	1290001.0	462.3157	186.30809	838.07983	-9.553788	462.3148	186.31244	832.8561	-10.1184	4.330172	0.18545277	5.5708284	3.38759	0.31216532	0.088498265	0.67071235	0.19518514	1.0002487	1.0245403	8.519417	-11.332541	-375.5764	91.436485	91.25906	0.0031140253	0.00013031506	-8.5266336e-05	-0.17012444	0.8441411	4.3306613	4.3171606	0.3121606	4.7725	0.8442264	461.94788	85.52725	-0.040625293	2.8859093	17.923435	-1.0002482	0.29361343	151.06274	6675.214060783386
44	1554.9679	665.2342	2577.1091	29.120945	1759760.6	471720.66	2792328.5	1361661.0	8.403467	2.2369838	12.884729	1.5787219	6.128297	2.4878998	10.6926985	3.6193695	288.0	288.0	0.0	0.0	49124.863	0.03638878761574074	1320001.0	461.2252	185.83005	838.77423	-10.290854	461.22403	185.83406	835.9084	-10.834304	4.3111954	0.18337852	5.4661694	3.4705915	0.30850488	0.08685587	0.69875747	0.19719334	0.9997686	1.0262927	6.5111127	-11.220248	-376.32553	91.731964	91.57315	0.0031391613	0.00013323949	0.0003245997	-0.17770025	0.8378167	4.311862	4.2981095	0.3085183	4.7512026	0.8374921	460.8558	83.692764	0.01831054	2.8687189	17.615723	-0.99976844	0.2792251	151.23624	6826.453460454941
45	1583.653	641.25665	2643.8152	48.955444	1810615.8	340120.84	2222234.5	1299847.5	9.127532	2.0119693	15.534021	2.889753	5.787876	0.8305803	7.425229	4.4154534	288.0	288.0	0.0	0.0	50075.617	0.036286679121376814	1350001.0	462.7206	187.35504	838.84973	-10.478307	462.71982	187.35904	836.09045	-11.569782	4.356408	0.18806517	5.4385695	3.415228	0.3099414	0.073928066	0.6568348	0.20257771	0.999858	1.0279422	4.5441256	-12.509038	-383.17786	92.80862	92.66312	0.0031012367	0.00012225991	0.00022953509	-0.21011303	0.8111595	4.358416	4.345275	0.30999255	4.799771	0.81092995	462.37372	78.38491	0.0789962	2.7926311	16.335129	-0.9998579	0.29411387	151.34546	6977.797125816345
46	1518.8706	620.4932	2530.2893	27.957052	1711633.6	704914.75	2701886.8	480441.4	8.789672	2.0003524	13.13129	1.5510082	5.969753	1.8805157	8.650493	2.8278809	288.0	288.0	0.0	0.0	50993.01	0.03616525653812057	1380001.0	466.74515	187.88123	845.659	-8.267742	466.7444	187.88399	844.4542	-8.324106	4.3914104	0.1866734	5.5257983	3.4500253	0.32193694	0.08479614	0.6906396	0.19512497	1.0002049	1.0381277	5.1887164	-12.295954	-386.39133	92.999664	92.84654	0.0032493607	0.00013011665	-4.5908164e-05	-0.23087159	0.7944661	4.3935175	4.380835	0.3220062	4.8427854	0.79451203	466.41254	79.22672	-0.13111144	2.7941637	16.361357	-1.0002042	0.28898406	151.09024	7128.907028436661
47	1658.5112	568.4789	2562.7732	36.825653	1494556.0	1041705.3	2595030.5	0.0	8.688234	1.817493	11.920289	1.9857405	6.2017946	4.160896	11.820571	0.0	288.0	288.0	0.0	0.0	51891.637	0.03603585883246528	1410001.0	463.92795	188.16087	843.8708	-11.070446	463.9268	188.1647	839.5419	-11.29427	4.33556	0.18105362	5.4715924	3.4276361	0.31173307	0.082152836	0.61469585	0.18576485	1.0000439	1.0380076	7.8413544	-11.671019	-380.52554	92.86706	92.73172	0.0031351196	0.00013008417	8.641941e-05	-0.2004043	0.8192672	4.335873	4.3224554	0.31171066	4.777833	0.8191807	463.5737	82.229	0.009683154	2.845441	17.21019	-1.0000446	0.3015175	150.27837	7279.166868448257
48	1567.6265	661.3741	2580.989	21.144958	1771116.2	669588.4	2700702.2	599645.4	8.940281	2.5141323	14.8398485	0.8137131	5.873373	1.0826868	7.9359646	4.319997	288.0	288.0	0.0	0.0	52828.484	0.035937744472789114	1440001.0	464.61285	189.26714	841.4423	-10.489052	464.61273	189.2694	843.1491	-11.380489	4.346052	0.18826567	5.5197787	3.5019917	0.3155099	0.08109027	0.6272442	0.18841079	0.9998809	1.037656	5.132885	-14.278309	-384.2263	93.41763	93.28965	0.0032081625	0.00013085308	0.0002067233	-0.23338242	0.7924839	4.347568	4.3342786	0.31555218	4.7923737	0.79227716	464.27652	79.25794	0.007654967	2.8056312	16.538204	-0.9998814	0.3053534	151.01073	7430.177364587784
49	1646.9551	529.8074	2509.574	34.373024	2030709.8	467468.44	2322426.0	786624.0	8.719633	1.8753879	12.9328165	2.9098473	7.4856696	1.3384469	10.050826	5.7392306	288.0	288.0	0.0	0.0	53736.965	0.03582464322916667	1470001.0	463.9967	188.3226	845.42914	-10.623852	463.99564	188.3261	841.6267	-12.360261	4.3231444	0.17920174	5.4682508	3.3996024	0.31278443	0.08550308	0.6600477	0.17455325	1.0003532	1.023798	6.317794	-10.431894	-382.93802	92.86549	92.73237	0.0031507155	0.00013349018	-0.00015692247	-0.20734987	0.813356	4.323402	4.309825	0.31276834	4.7658806	0.81351286	463.63635	79.88478	0.019652123	2.8189187	16.761793	-1.0003524	0.27886033	150.82297	7580.986090898514
50	1636.5173	621.9148	2575.694	37.043777	1559497.8	469425.28	2277648.0	526141.3	9.210778	2.3123608	14.709707	1.4153129	7.8650675	1.83323	10.583461	3.9909613	288.0	288.0	0.0	0.0	54695.9	0.03574895322712418	1500001.0	464.68524	188.66994	840.6084	-8.576515	464.68463	188.67342	838.60175	-8.44314	4.3765616	0.1896406	5.4107203	3.5724583	0.31756318	0.0792945	0.62918764	0.19022888	1.0000217	1.0264636	5.466916	-14.133141	-385.26352	93.197174	93.089134	0.0032262884	0.00013615072	9.515918e-05	-0.22420076	0.7996209	4.378564	4.3656783	0.31764296	4.8250184	0.79952574	464.3486	78.28553	-0.017927	2.7864726	16.22486	-1.0000223	0.30693674	154.23264	7735.252270698547
51	1636.506	640.3625	2646.0552	44.611126	2111908.5	243145.05	2483360.0	1547884.8	8.671538	2.0813808	13.251497	1.8077313	6.2930217	0.89905196	7.9524274	5.0161977	288.0	288.0	0.0	0.0	55600.055	0.03564106069711538	1530001.0	464.1671	188.29955	841.3321	-7.76598	464.1664	188.3021	834.4646	-8.122795	4.3377266	0.18011463	5.422361	3.584197	0.31518337	0.0851918	0.63804966	0.17709832	1.000157	1.0316267	8.622009	-13.360249	-381.87714	93.40723	93.302124	0.0031948402	0.0001345833	4.1008316e-06	-0.20943624	0.8114694	4.33832	4.3249397	0.31518605	4.782553	0.81146526	463.81442	81.12585	-0.02960651	2.8310163	16.963066	-1.0001569	0.31683087	155.46379	7890.725419521332
52	1644.6067	607.08716	2558.9639	23.347212	1741326.8	685387.6	2670300.0	511050.7	9.18386	2.0882485	14.05692	1.3403008	4.8278656	1.1988916	6.7536387	2.278537	288.0	288.0	0.0	0.0	56555.33	0.035569388757861635	1560001.0	465.48245	187.8306	841.59094	-12.687067	465.48227	187.83345	843.2304	-12.567829	4.350376	0.19369425	5.6601477	3.4586093	0.31561214	0.08655397	0.7098534	0.17934832	0.99995303	1.0304503	6.587799	-11.084139	-382.2852	92.84261	92.725105	0.0031968397	0.00013236445	0.0001864308	-0.2136863	0.8082643	4.3513603	4.3381157	0.31564254	4.795891	0.8080779	465.13052	82.037285	-0.052004747	2.8392587	17.105743	-0.99995303	0.29459476	150.99751	8041.6961805820465
53	1497.7374	611.5611	2598.737	34.53928	1795552.8	571247.06	2564161.8	492188.78	8.261292	2.1452305	13.589213	3.2381716	8.269144	2.4902563	11.706256	3.5124469	288.0	288.0	0.0	0.0	57417.17	0.03544269868827161	1590001.0	465.1444	187.98012	844.1319	-13.165348	465.14334	187.98364	839.31714	-12.438164	4.3256783	0.18769604	5.6388903	3.5218384	0.3152708	0.09003536	0.6982239	0.17171386	1.000109	1.0373933	6.3820586	-11.643492	-378.9195	93.01363	92.90649	0.0031829504	0.00013730065	6.106016e-05	-0.21641123	0.80608743	4.325217	4.3116364	0.31520835	4.769158	0.8060263	464.77234	85.04684	-0.012311776	2.880899	17.832247	-1.0001097	0.30633712	155.19165	8196.966579675674
54	1583.5636	650.286	2520.5613	15.119049	1809360.0	540364.44	2412751.5	817268.2	8.588762	2.023731	12.587508	0.69268614	7.365077	1.5947115	10.127881	4.76004	288.0	288.0	0.0	0.0	58311.203	0.035340123106060606	1620001.0	464.85947	189.11281	847.1349	-12.734553	464.85858	189.11597	841.9443	-12.759028	4.31967	0.18125966	5.580276	3.4993806	0.31538606	0.08631468	0.6794361	0.17927435	1.0001079	1.0365504	4.6611276	-12.798666	-383.20676	93.86463	93.75263	0.0032199982	0.0001363382	5.840756e-05	-0.22821322	0.7966622	4.3199844	4.3063536	0.3153779	4.7643228	0.7966038	464.49792	80.49457	-0.00099101	2.82694	16.895643	-1.0001074	0.30343986	158.26945	8355.25276017189
55	1523.5471	721.6675	2448.4949	34.856995	1924807.4	765173.0	2679521.0	96161.36	8.243561	2.1501632	14.171668	0.83062863	7.321644	2.2777483	9.5754795	1.4522446	288.0	288.0	0.0	0.0	59169.426	0.0352198962983631	1650001.0	463.535	189.8295	840.71265	-9.996805	463.53445	189.83253	843.73145	-9.679006	4.3063054	0.19494718	5.6343565	3.50001	0.3211139	0.09344029	0.7179847	0.17837091	1.0003082	1.0484916	5.922211	-12.22524	-380.98907	93.51587	93.38915	0.0033065798	0.00014397841	-0.00011367995	-0.22814861	0.79678947	4.305978	4.2921185	0.32106787	4.7538953	0.79690313	463.16483	81.378914	-0.021804893	2.8400757	17.118635	-1.0003082	0.2918024	158.41946	8513.682109594345
56	1648.7872	572.3718	2558.5225	48.57481	2104659.8	372160.25	2553225.2	1288551.4	8.290033	1.7477976	11.914266	3.0836644	8.095305	1.1064231	9.567667	6.0766697	288.0	288.0	0.0	0.0	60034.15	0.035107689144736845	1680001.0	462.11877	189.87384	842.0021	-15.624178	462.1182	189.87668	844.1937	-15.065359	4.2763352	0.19269505	5.586862	3.4718583	0.31908566	0.09517968	0.741886	0.18177655	0.9996663	1.0429528	6.266166	-11.377675	-377.18854	93.4814	93.37504	0.003237419	0.00014159978	0.00039896579	-0.2142357	0.80814505	4.2754593	4.261171	0.31900638	4.721761	0.8077461	461.72586	83.7296	0.016965011	2.8753695	17.733902	-0.99966604	0.3228569	158.50719	8672.145897865295
57	1659.304	647.96655	2599.8308	48.602337	1236194.0	993571.2	2795808.8	0.0	8.895729	2.112179	14.051177	2.1347437	6.01489	4.3318324	12.821276	0.0	288.0	288.0	0.0	0.0	60961.86	0.035035551364942526	1710001.0	463.97656	190.3718	841.5846	-11.170594	463.976	190.37387	837.0705	-10.905804	4.3449736	0.19136079	5.557984	3.487584	0.31683746	0.08237858	0.64420116	0.1852764	1.0004337	1.0334728	4.789137	-12.754246	-381.54382	94.23107	94.125916	0.003199387	0.00013231076	-0.00022837191	-0.20977649	0.8114762	4.345804	4.332494	0.3168601	4.7915077	0.8117046	463.6247	81.26917	0.007221777	2.8309114	16.96106	-1.0004336	0.32985473	159.78018	8831.95736837387
58	1617.7852	562.07465	2528.9841	57.533463	1704182.8	673822.8	2381318.5	0.0	8.360149	1.8874042	16.057104	2.965061	5.328977	2.0702002	8.864229	0.0	288.0	288.0	0.0	0.0	61830.355	0.03493240421963277	1740001.0	462.60556	188.68002	844.4205	-13.00511	462.6044	188.68277	845.08997	-12.802513	4.2852855	0.19149739	5.5874705	3.4565732	0.31813002	0.09652016	0.7219811	0.17430115	1.0001545	1.0475872	6.09069	-13.921816	-377.46365	93.26155	93.16975	0.0032581822	0.00014471528	4.233285e-06	-0.2073006	0.8135505	4.2839265	4.2697725	0.31803852	4.729409	0.8135463	462.20615	83.92889	-0.052955784	2.876109	17.748144	-1.0001544	0.29122972	157.44666	8989.422014713287
59	1589.8417	659.77515	2582.3381	34.498135	1575007.6	743487.44	2656061.2	30060.0	8.625436	2.2150164	13.607385	2.5558186	6.1086993	2.5314608	9.273208	0.0	288.0	288.0	0.0	0.0	62728.24	0.03484902126736111	1770001.0	461.5673	189.17645	841.7737	-12.115865	461.5672	189.17766	840.2481	-12.409649	4.3268056	0.1923242	5.5127916	3.4639618	0.3164802	0.08822341	0.6787669	0.17278852	1.0001876	1.0297941	4.7684827	-13.943394	-376.8668	92.97814	92.876656	0.0031954837	0.00013519099	-4.6765854e-05	-0.18517484	0.8315266	4.3278213	4.3142614	0.3165238	4.7728367	0.83157325	461.2193	83.520935	-0.00035715153	2.8620129	17.498463	-1.0001882	0.313519	159.1294	9148.551783561707
60	1706.4503	570.0166	2582.9556	27.830652	1742652.8	509793.16	2667754.2	1041393.5	8.407807	1.9696269	12.40665	0.47807178	5.4341764	1.2868909	8.250961	3.6504161	288.0	288.0	0.0	0.0	63605.176	0.034756926656420765	1800001.0	461.44043	190.47887	847.2769	-11.904858	461.4402	190.48064	850.06085	-12.848233	4.312877	0.19210783	5.6191278	3.4992228	0.31059676	0.0835603	0.7120599	0.17614895	0.9998207	1.0396913	5.675133	-13.132484	-378.10672	93.699936	93.599434	0.0031292865	0.00013368962	0.0002607952	-0.20522973	0.8151989	4.312356	4.298579	0.3105392	4.7534227	0.8149381	461.06476	82.14307	0.08235328	2.8489394	17.280443	-0.99982136	0.28187037	158.68639	9307.219675064087
61	1643.6604	666.14935	2554.0793	28.534002	1938529.6	490027.38	2754102.0	1303503.4	8.976213	2.2322145	15.065186	1.4898332	6.9370027	1.4381704	10.370825	5.0475655	288.0	288.0	0.0	0.0	64540.77	0.03469933845766129	1830001.0	464.423	191.14296	851.65845	-13.084016	464.42325	191.14435	846.0332	-13.240364	4.377683	0.19810238	5.63266	3.5057487	0.32010588	0.09204211	0.7210552	0.16952112	1.0001003	1.0323384	9.697875	-13.463584	-381.31284	94.78877	94.68539	0.0032578777	0.00013866008	3.4577926e-05	-0.1968513	0.8222089	4.3788347	4.365934	0.32015985	4.826241	0.8221742	464.0717	81.93669	-0.14798045	2.8310614	16.978188	-1.0001	0.32559633	158.93886	9466.130646467209
62	1603.9529	578.7733	2585.5825	60.198215	1668831.4	624961.1	2597443.2	338962.7	8.581648	1.7565371	13.381905	4.150091	5.7240577	1.5576282	8.520886	3.5362356	288.0	288.0	0.0	0.0	65432.656	0.03462045304232804	1860001.0	463.1925	190.4649	839.74695	-12.8463745	463.19217	190.46674	841.2133	-13.295771	4.296139	0.18279362	5.646299	3.4755313	0.30906472	0.09177399	0.7158719	0.16061077	1.0004694	1.0223813	4.8087125	-12.3246765	-374.99002	93.46638	93.36515	0.003106859	0.00013289465	-0.0002681737	-0.17722432	0.8384586	4.295793	4.2818213	0.30904236	4.7350545	0.8387267	462.81946	86.99068	0.02124149	2.9107375	18.371899	-1.0004691	0.31200504	158.49855	9624.664894580841
63	1654.5193	586.2956	2562.9773	29.526772	1571035.9	570181.06	2476979.8	650909.25	8.401716	1.5746931	11.386071	2.1466463	7.252945	1.9075482	11.596921	4.367194	288.0	288.0	0.0	0.0	66308.42	0.034535636393229166	1890001.0	464.91833	190.58833	849.1146	-13.58643	464.91815	190.58937	846.47974	-13.208004	4.3291473	0.18009199	5.564581	3.5019398	0.3031842	0.08423001	0.6930747	0.16651718	0.9996632	1.0306455	5.68489	-12.500367	-380.3977	94.3752	94.286285	0.0031007899	0.00013119231	0.00039085886	-0.18950203	0.82812524	4.329176	4.315669	0.30316576	4.7647386	0.8277344	464.5624	83.33696	0.013727933	2.8615954	17.490335	-0.99966335	0.30676126	158.01926	9782.66377711296
64	1646.2089	574.2865	2551.872	37.872116	1619915.8	595212.4	2411572.0	318224.94	8.497763	1.8699018	14.529842	2.1177197	6.6539903	1.9718806	11.128671	3.2431235	288.0	288.0	0.0	0.0	67194.48	0.03445870592948718	1920001.0	467.10565	190.43596	842.7626	-14.794628	467.106	190.4367	846.9858	-15.06176	4.3351827	0.19230738	5.7626505	3.4417117	0.31170762	0.09162831	0.7648849	0.16541114	1.0004168	1.0341742	7.9727936	-12.311834	-382.36407	94.24125	94.16789	0.0031960553	0.00013644263	-0.00020595809	-0.18104771	0.8352421	4.3355484	4.322097	0.3117059	4.7768445	0.835448	466.75775	83.55824	-0.049855065	2.8616612	17.491856	-1.0004166	0.29756594	160.25867	9942.898075819016
65	1714.6448	554.98016	2559.392	48.867905	1661603.0	680868.25	2500169.8	0.0	8.506591	1.8324915	12.740249	2.5496	5.1775713	2.2697628	8.598126	0.0	288.0	288.0	0.0	0.0	68080.26	0.034383968592171715	1950001.0	466.05307	189.35573	846.06226	-17.373331	466.05286	189.35825	840.1317	-17.565125	4.293953	0.19373327	5.7242537	3.4333928	0.30924848	0.09808667	0.7557736	0.15927856	1.00043	1.0352604	6.796008	-13.503596	-376.2471	92.9762	92.904465	0.003135108	0.00013685702	-0.00025736468	-0.16230308	0.850815	4.2924848	4.278437	0.30915228	4.7313895	0.8510724	465.6723	88.5741	-0.05391635	2.9295905	18.722637	-1.0004295	0.30176282	158.21812	10101.194617986679
66	1555.5399	619.36456	2569.443	58.37313	1780635.8	504657.12	2361986.0	538544.1	7.5658603	1.6642503	11.578007	2.9592652	5.582164	1.4399681	8.596101	3.771168	288.0	288.0	0.0	0.0	68867.95	0.03426266324626866	1980001.0	461.7467	187.30959	835.1407	-15.974903	461.74612	187.3124	830.7195	-15.727061	4.2212744	0.19164383	5.7844043	3.4578128	0.30803517	0.111335635	0.8609463	0.1542363	0.9998435	1.037943	7.2124076	-14.040078	-370.9325	92.12115	92.05355	0.0031988	0.00015393134	0.0002517589	-0.15861802	0.8540312	4.218721	4.2036147	0.3078811	4.6555147	0.85377944	461.3564	89.570145	-0.05759583	2.9566803	19.23898	-0.9998438	0.31337833	158.51515	10259.571565628052
