[train] t= 96000 | LossPi=-869.8949 | PiEntropy=-1.0676 | Alpha= 1.0390 | PiEntTerm= 1.1093 | MinQ= 912.9062 | PiCostTerm= 41.9020 | QcPiCVaR= 8.8428 | QcPi= 8.8325 | QcPiVar= 0.0002 | Beta= 4.7385
[train] t= 97000 | LossPi=-871.2363 | PiEntropy=-0.9655 | Alpha= 1.0641 | PiEntTerm= 1.0274 | MinQ= 915.2112 | PiCostTerm= 42.9475 | QcPiCVaR= 8.8794 | QcPi= 8.8696 | QcPiVar= 0.0001 | Beta= 4.8368
[train] t= 98000 | LossPi=-871.1388 | PiEntropy=-1.0792 | Alpha= 1.0520 | PiEntTerm= 1.1353 | MinQ= 915.9216 | PiCostTerm= 43.6476 | QcPiCVaR= 8.8450 | QcPi= 8.8356 | QcPiVar= 0.0001 | Beta= 4.9347
[train] t= 99000 | LossPi=-873.6907 | PiEntropy=-0.8127 | Alpha= 1.0789 | PiEntTerm= 0.8768 | MinQ= 919.0812 | PiCostTerm= 44.5137 | QcPiCVaR= 8.8451 | QcPi= 8.8363 | QcPiVar= 0.0001 | Beta= 5.0326
[train] t=100000 | LossPi=-869.6104 | PiEntropy=-1.1360 | Alpha= 1.0546 | PiEntTerm= 1.1980 | MinQ= 916.1102 | PiCostTerm= 45.3020 | QcPiCVaR= 8.8299 | QcPi= 8.8216 | QcPiVar= 0.0001 | Beta= 5.1305
[train] t=101000 | LossPi=-872.8889 | PiEntropy=-1.0893 | Alpha= 1.0301 | PiEntTerm= 1.1220 | MinQ= 919.9786 | PiCostTerm= 45.9677 | QcPiCVaR= 8.7922 | QcPi= 8.7842 | QcPiVar= 0.0001 | Beta= 5.2282
[train] t=102000 | LossPi=-870.5714 | PiEntropy=-1.0162 | Alpha= 1.0906 | PiEntTerm= 1.1082 | MinQ= 918.4658 | PiCostTerm= 46.7861 | QcPiCVaR= 8.7842 | QcPi= 8.7766 | QcPiVar= 0.0001 | Beta= 5.3262
[train] t=103000 | LossPi=-870.8979 | PiEntropy=-0.9357 | Alpha= 1.0241 | PiEntTerm= 0.9582 | MinQ= 919.4663 | PiCostTerm= 47.6101 | QcPiCVaR= 8.7776 | QcPi= 8.7704 | QcPiVar= 0.0001 | Beta= 5.4241
[train] t=104000 | LossPi=-872.1243 | PiEntropy=-1.2069 | Alpha= 1.0162 | PiEntTerm= 1.2264 | MinQ= 921.9370 | PiCostTerm= 48.5863 | QcPiCVaR= 8.7986 | QcPi= 8.7918 | QcPiVar= 0.0001 | Beta= 5.5220
[train] t=105000 | LossPi=-869.7147 | PiEntropy=-0.8787 | Alpha= 1.0568 | PiEntTerm= 0.9286 | MinQ= 920.0386 | PiCostTerm= 49.3952 | QcPiCVaR= 8.7896 | QcPi= 8.7830 | QcPiVar= 0.0001 | Beta= 5.6198
[train] t=106000 | LossPi=-866.2678 | PiEntropy=-1.0206 | Alpha= 1.0611 | PiEntTerm= 1.0830 | MinQ= 917.2009 | PiCostTerm= 49.8502 | QcPiCVaR= 8.7191 | QcPi= 8.7129 | QcPiVar= 0.0001 | Beta= 5.7174
[train] t=107000 | LossPi=-868.7422 | PiEntropy=-1.0751 | Alpha= 1.0853 | PiEntTerm= 1.1668 | MinQ= 920.8300 | PiCostTerm= 50.9210 | QcPiCVaR= 8.7569 | QcPi= 8.7510 | QcPiVar= 0.0001 | Beta= 5.8150
[train] t=108000 | LossPi=-867.5912 | PiEntropy=-1.1255 | Alpha= 1.0702 | PiEntTerm= 1.2045 | MinQ= 920.2983 | PiCostTerm= 51.5026 | QcPiCVaR= 8.7112 | QcPi= 8.7056 | QcPiVar= 0.0000 | Beta= 5.9122
[train] t=109000 | LossPi=-866.8167 | PiEntropy=-1.0463 | Alpha= 1.0565 | PiEntTerm= 1.1054 | MinQ= 920.0870 | PiCostTerm= 52.1649 | QcPiCVaR= 8.6800 | QcPi= 8.6747 | QcPiVar= 0.0000 | Beta= 6.0098
[train] t=110000 | LossPi=-863.5583 | PiEntropy=-0.9511 | Alpha= 1.0593 | PiEntTerm= 1.0075 | MinQ= 917.4236 | PiCostTerm= 52.8578 | QcPiCVaR= 8.6550 | QcPi= 8.6500 | QcPiVar= 0.0000 | Beta= 6.1072
[train] t=111000 | LossPi=-869.2118 | PiEntropy=-1.0921 | Alpha= 1.0391 | PiEntTerm= 1.1349 | MinQ= 924.0598 | PiCostTerm= 53.7132 | QcPiCVaR= 8.6577 | QcPi= 8.6529 | QcPiVar= 0.0000 | Beta= 6.2041
[train] t=112000 | LossPi=-864.6462 | PiEntropy=-0.8470 | Alpha= 1.0743 | PiEntTerm= 0.9099 | MinQ= 919.7795 | PiCostTerm= 54.2234 | QcPiCVaR= 8.6059 | QcPi= 8.6014 | QcPiVar= 0.0000 | Beta= 6.3007
[train] t=113000 | LossPi=-863.8947 | PiEntropy=-0.9538 | Alpha= 1.0566 | PiEntTerm= 1.0079 | MinQ= 919.9008 | PiCostTerm= 54.9983 | QcPiCVaR= 8.5974 | QcPi= 8.5931 | QcPiVar= 0.0000 | Beta= 6.3971
[train] t=114000 | LossPi=-865.8357 | PiEntropy=-0.9250 | Alpha= 1.0886 | PiEntTerm= 1.0070 | MinQ= 922.4904 | PiCostTerm= 55.6476 | QcPiCVaR= 8.5701 | QcPi= 8.5659 | QcPiVar= 0.0000 | Beta= 6.4933
[train] t=115000 | LossPi=-864.9818 | PiEntropy=-1.1131 | Alpha= 1.0565 | PiEntTerm= 1.1761 | MinQ= 922.4616 | PiCostTerm= 56.3038 | QcPiCVaR= 8.5451 | QcPi= 8.5412 | QcPiVar= 0.0000 | Beta= 6.5890
[train] t=116000 | LossPi=-864.6761 | PiEntropy=-1.0842 | Alpha= 1.0661 | PiEntTerm= 1.1559 | MinQ= 922.9850 | PiCostTerm= 57.1529 | QcPiCVaR= 8.5498 | QcPi= 8.5461 | QcPiVar= 0.0000 | Beta= 6.6847
[train] t=117000 | LossPi=-863.4045 | PiEntropy=-0.8227 | Alpha= 1.0793 | PiEntTerm= 0.8879 | MinQ= 921.9656 | PiCostTerm= 57.6731 | QcPiCVaR= 8.5054 | QcPi= 8.5019 | QcPiVar= 0.0000 | Beta= 6.7807
[train] t=118000 | LossPi=-863.0475 | PiEntropy=-0.9332 | Alpha= 1.0895 | PiEntTerm= 1.0167 | MinQ= 922.2838 | PiCostTerm= 58.2196 | QcPiCVaR= 8.4672 | QcPi= 8.4639 | QcPiVar= 0.0000 | Beta= 6.8759
[train] t=119000 | LossPi=-860.6064 | PiEntropy=-1.0629 | Alpha= 1.0776 | PiEntTerm= 1.1454 | MinQ= 920.5374 | PiCostTerm= 58.7855 | QcPiCVaR= 8.4335 | QcPi= 8.4303 | QcPiVar= 0.0000 | Beta= 6.9705
[train] t=120000 | LossPi=-861.6792 | PiEntropy=-0.8766 | Alpha= 1.0672 | PiEntTerm= 0.9355 | MinQ= 922.0558 | PiCostTerm= 59.4411 | QcPiCVaR= 8.4140 | QcPi= 8.4110 | QcPiVar= 0.0000 | Beta= 7.0646
[train] t=121000 | LossPi=-859.5428 | PiEntropy=-1.0223 | Alpha= 1.0686 | PiEntTerm= 1.0925 | MinQ= 920.7332 | PiCostTerm= 60.0979 | QcPiCVaR= 8.3951 | QcPi= 8.3922 | QcPiVar= 0.0000 | Beta= 7.1587
[train] t=122000 | LossPi=-861.2603 | PiEntropy=-0.9343 | Alpha= 1.0613 | PiEntTerm= 0.9916 | MinQ= 923.0219 | PiCostTerm= 60.7701 | QcPiCVaR= 8.3796 | QcPi= 8.3769 | QcPiVar= 0.0000 | Beta= 7.2521
[train] t=123000 | LossPi=-859.5825 | PiEntropy=-1.0410 | Alpha= 1.0709 | PiEntTerm= 1.1149 | MinQ= 922.0795 | PiCostTerm= 61.3820 | QcPiCVaR= 8.3572 | QcPi= 8.3545 | QcPiVar= 0.0000 | Beta= 7.3448
[train] t=124000 | LossPi=-857.1586 | PiEntropy=-1.0744 | Alpha= 1.0397 | PiEntTerm= 1.1170 | MinQ= 920.3539 | PiCostTerm= 62.0784 | QcPiCVaR= 8.3464 | QcPi= 8.3439 | QcPiVar= 0.0000 | Beta= 7.4377
[train] t=125000 | LossPi=-858.6157 | PiEntropy=-0.9183 | Alpha= 1.0828 | PiEntTerm= 0.9944 | MinQ= 922.1610 | PiCostTerm= 62.5509 | QcPiCVaR= 8.3079 | QcPi= 8.3055 | QcPiVar= 0.0000 | Beta= 7.5291
[train] t=126000 | LossPi=-860.4267 | PiEntropy=-1.0773 | Alpha= 1.0905 | PiEntTerm= 1.1748 | MinQ= 924.5443 | PiCostTerm= 62.9428 | QcPiCVaR= 8.2599 | QcPi= 8.2577 | QcPiVar= 0.0000 | Beta= 7.6202
[train] t=127000 | LossPi=-858.0635 | PiEntropy=-0.9540 | Alpha= 1.0608 | PiEntTerm= 1.0121 | MinQ= 922.5939 | PiCostTerm= 63.5184 | QcPiCVaR= 8.2375 | QcPi= 8.2354 | QcPiVar= 0.0000 | Beta= 7.7108
[train] t=128000 | LossPi=-859.0715 | PiEntropy=-1.0232 | Alpha= 1.0919 | PiEntTerm= 1.1173 | MinQ= 924.4515 | PiCostTerm= 64.2626 | QcPiCVaR= 8.2379 | QcPi= 8.2359 | QcPiVar= 0.0000 | Beta= 7.8008
[train] t=129000 | LossPi=-858.4752 | PiEntropy=-0.9843 | Alpha= 1.0631 | PiEntTerm= 1.0465 | MinQ= 924.2163 | PiCostTerm= 64.6945 | QcPiCVaR= 8.1999 | QcPi= 8.1980 | QcPiVar= 0.0000 | Beta= 7.8897
[train] t=130000 | LossPi=-859.0249 | PiEntropy=-1.0692 | Alpha= 1.1053 | PiEntTerm= 1.1818 | MinQ= 925.3024 | PiCostTerm= 65.0957 | QcPiCVaR= 8.1617 | QcPi= 8.1599 | QcPiVar= 0.0000 | Beta= 7.9757
[train] t=131000 | LossPi=-855.8204 | PiEntropy=-1.0938 | Alpha= 1.0793 | PiEntTerm= 1.1805 | MinQ= 922.4800 | PiCostTerm= 65.4792 | QcPiCVaR= 8.1237 | QcPi= 8.1219 | QcPiVar= 0.0000 | Beta= 8.0603
[train] t=132000 | LossPi=-854.8544 | PiEntropy=-0.8847 | Alpha= 1.0551 | PiEntTerm= 0.9335 | MinQ= 921.8848 | PiCostTerm= 66.0969 | QcPiCVaR= 8.1186 | QcPi= 8.1169 | QcPiVar= 0.0000 | Beta= 8.1414
[train] t=133000 | LossPi=-854.3792 | PiEntropy=-1.0362 | Alpha= 1.0379 | PiEntTerm= 1.0755 | MinQ= 921.9535 | PiCostTerm= 66.4988 | QcPiCVaR= 8.0901 | QcPi= 8.0885 | QcPiVar= 0.0000 | Beta= 8.2197
[train] t=134000 | LossPi=-853.1927 | PiEntropy=-1.0510 | Alpha= 1.0734 | PiEntTerm= 1.1282 | MinQ= 920.9971 | PiCostTerm= 66.6763 | QcPiCVaR= 8.0432 | QcPi= 8.0417 | QcPiVar= 0.0000 | Beta= 8.2897
[train] t=135000 | LossPi=-857.3765 | PiEntropy=-1.0231 | Alpha= 1.0629 | PiEntTerm= 1.0875 | MinQ= 925.4534 | PiCostTerm= 66.9895 | QcPiCVaR= 8.0206 | QcPi= 8.0192 | QcPiVar= 0.0000 | Beta= 8.3522
[train] t=136000 | LossPi=-848.9330 | PiEntropy=-0.9003 | Alpha= 1.0683 | PiEntTerm= 0.9617 | MinQ= 917.2462 | PiCostTerm= 67.3514 | QcPiCVaR= 8.0077 | QcPi= 8.0063 | QcPiVar= 0.0000 | Beta= 8.4108
[train] t=137000 | LossPi=-851.7273 | PiEntropy=-0.9714 | Alpha= 1.0733 | PiEntTerm= 1.0427 | MinQ= 919.8875 | PiCostTerm= 67.1174 | QcPiCVaR= 7.9280 | QcPi= 7.9267 | QcPiVar= 0.0000 | Beta= 8.4658
[train] t=138000 | LossPi=-854.8899 | PiEntropy=-1.1272 | Alpha= 1.0684 | PiEntTerm= 1.2042 | MinQ= 923.4763 | PiCostTerm= 67.3822 | QcPiCVaR= 7.9153 | QcPi= 7.9140 | QcPiVar= 0.0000 | Beta= 8.5129
[train] t=139000 | LossPi=-853.4847 | PiEntropy=-1.0432 | Alpha= 1.0817 | PiEntTerm= 1.1285 | MinQ= 922.3968 | PiCostTerm= 67.7836 | QcPiCVaR= 7.9205 | QcPi= 7.9194 | QcPiVar= 0.0000 | Beta= 8.5580
[train] t=140000 | LossPi=-851.6388 | PiEntropy=-1.0097 | Alpha= 1.0808 | PiEntTerm= 1.0913 | MinQ= 920.4417 | PiCostTerm= 67.7116 | QcPiCVaR= 7.8753 | QcPi= 7.8742 | QcPiVar= 0.0000 | Beta= 8.5980
[train] t=141000 | LossPi=-857.8751 | PiEntropy=-0.9492 | Alpha= 1.0522 | PiEntTerm= 0.9987 | MinQ= 926.7922 | PiCostTerm= 67.9184 | QcPiCVaR= 7.8666 | QcPi= 7.8656 | QcPiVar= 0.0000 | Beta= 8.6337
[train] t=142000 | LossPi=-852.1680 | PiEntropy=-0.9257 | Alpha= 1.0781 | PiEntTerm= 0.9980 | MinQ= 921.1318 | PiCostTerm= 67.9658 | QcPiCVaR= 7.8437 | QcPi= 7.8427 | QcPiVar= 0.0000 | Beta= 8.6650
[train] t=143000 | LossPi=-853.0359 | PiEntropy=-1.0993 | Alpha= 1.0822 | PiEntTerm= 1.1896 | MinQ= 922.2999 | PiCostTerm= 68.0743 | QcPiCVaR= 7.8250 | QcPi= 7.8240 | QcPiVar= 0.0000 | Beta= 8.6996
[train] t=144000 | LossPi=-851.8048 | PiEntropy=-0.9486 | Alpha= 1.0641 | PiEntTerm= 1.0094 | MinQ= 920.9289 | PiCostTerm= 68.1147 | QcPiCVaR= 7.7969 | QcPi= 7.7960 | QcPiVar= 0.0000 | Beta= 8.7361
[train] t=145000 | LossPi=-848.9441 | PiEntropy=-1.0794 | Alpha= 1.0829 | PiEntTerm= 1.1689 | MinQ= 918.4427 | PiCostTerm= 68.3297 | QcPiCVaR= 7.7889 | QcPi= 7.7880 | QcPiVar= 0.0000 | Beta= 8.7727
[train] t=146000 | LossPi=-853.7966 | PiEntropy=-0.9518 | Alpha= 1.0702 | PiEntTerm= 1.0186 | MinQ= 923.0436 | PiCostTerm= 68.2283 | QcPiCVaR= 7.7430 | QcPi= 7.7422 | QcPiVar= 0.0000 | Beta= 8.8116
[train] t=147000 | LossPi=-851.5869 | PiEntropy=-1.0694 | Alpha= 1.0653 | PiEntTerm= 1.1392 | MinQ= 921.1779 | PiCostTerm= 68.4516 | QcPiCVaR= 7.7337 | QcPi= 7.7329 | QcPiVar= 0.0000 | Beta= 8.8511
[train] t=148000 | LossPi=-851.0038 | PiEntropy=-1.0179 | Alpha= 1.0755 | PiEntTerm= 1.0947 | MinQ= 920.5834 | PiCostTerm= 68.4848 | QcPiCVaR= 7.7031 | QcPi= 7.7023 | QcPiVar= 0.0000 | Beta= 8.8906
[train] t=149000 | LossPi=-849.9218 | PiEntropy=-0.8317 | Alpha= 1.0907 | PiEntTerm= 0.9072 | MinQ= 919.4135 | PiCostTerm= 68.5845 | QcPiCVaR= 7.6800 | QcPi= 7.6793 | QcPiVar= 0.0000 | Beta= 8.9302
[train] t=150000 | LossPi=-851.8682 | PiEntropy=-1.1238 | Alpha= 1.0763 | PiEntTerm= 1.2096 | MinQ= 921.9578 | PiCostTerm= 68.8800 | QcPiCVaR= 7.6796 | QcPi= 7.6790 | QcPiVar= 0.0000 | Beta= 8.9692
[train] t=151000 | LossPi=-849.4883 | PiEntropy=-1.0101 | Alpha= 1.0684 | PiEntTerm= 1.0792 | MinQ= 919.6169 | PiCostTerm= 69.0494 | QcPiCVaR= 7.6669 | QcPi= 7.6662 | QcPiVar= 0.0000 | Beta= 9.0062
[train] t=152000 | LossPi=-850.1613 | PiEntropy=-0.9783 | Alpha= 1.0669 | PiEntTerm= 1.0438 | MinQ= 920.3961 | PiCostTerm= 69.1911 | QcPiCVaR= 7.6475 | QcPi= 7.6469 | QcPiVar= 0.0000 | Beta= 9.0476
[train] t=153000 | LossPi=-853.3167 | PiEntropy=-1.0348 | Alpha= 1.0585 | PiEntTerm= 1.0953 | MinQ= 923.6890 | PiCostTerm= 69.2770 | QcPiCVaR= 7.6251 | QcPi= 7.6245 | QcPiVar= 0.0000 | Beta= 9.0854
[train] t=154000 | LossPi=-851.7271 | PiEntropy=-0.8425 | Alpha= 1.0465 | PiEntTerm= 0.8817 | MinQ= 921.9279 | PiCostTerm= 69.3192 | QcPiCVaR= 7.6103 | QcPi= 7.6098 | QcPiVar= 0.0000 | Beta= 9.1086
[train] t=155000 | LossPi=-850.1733 | PiEntropy=-0.9793 | Alpha= 1.0518 | PiEntTerm= 1.0301 | MinQ= 920.3541 | PiCostTerm= 69.1507 | QcPiCVaR= 7.5785 | QcPi= 7.5779 | QcPiVar= 0.0000 | Beta= 9.1246
[train] t=156000 | LossPi=-854.5909 | PiEntropy=-1.1843 | Alpha= 1.0473 | PiEntTerm= 1.2402 | MinQ= 924.9518 | PiCostTerm= 69.1207 | QcPiCVaR= 7.5666 | QcPi= 7.5661 | QcPiVar= 0.0000 | Beta= 9.1350
[train] t=157000 | LossPi=-849.5325 | PiEntropy=-0.8626 | Alpha= 1.0727 | PiEntTerm= 0.9253 | MinQ= 919.4719 | PiCostTerm= 69.0140 | QcPiCVaR= 7.5483 | QcPi= 7.5479 | QcPiVar= 0.0000 | Beta= 9.1430
[train] t=158000 | LossPi=-851.4538 | PiEntropy=-1.1150 | Alpha= 1.0891 | PiEntTerm= 1.2144 | MinQ= 921.3353 | PiCostTerm= 68.6671 | QcPiCVaR= 7.5061 | QcPi= 7.5056 | QcPiVar= 0.0000 | Beta= 9.1482
[train] t=159000 | LossPi=-850.7878 | PiEntropy=-1.0075 | Alpha= 1.0385 | PiEntTerm= 1.0462 | MinQ= 920.8755 | PiCostTerm= 69.0415 | QcPiCVaR= 7.5420 | QcPi= 7.5416 | QcPiVar= 0.0000 | Beta= 9.1542
[train] t=160000 | LossPi=-847.1638 | PiEntropy=-0.9663 | Alpha= 1.0460 | PiEntTerm= 1.0108 | MinQ= 916.8094 | PiCostTerm= 68.6348 | QcPiCVaR= 7.4972 | QcPi= 7.4968 | QcPiVar= 0.0000 | Beta= 9.1548
[train] t=161000 | LossPi=-850.3820 | PiEntropy=-1.1178 | Alpha= 1.0665 | PiEntTerm= 1.1922 | MinQ= 919.9622 | PiCostTerm= 68.3881 | QcPiCVaR= 7.4698 | QcPi= 7.4694 | QcPiVar= 0.0000 | Beta= 9.1553
[train] t=162000 | LossPi=-850.8375 | PiEntropy=-0.9124 | Alpha= 1.0545 | PiEntTerm= 0.9621 | MinQ= 920.3726 | PiCostTerm= 68.5730 | QcPiCVaR= 7.4900 | QcPi= 7.4896 | QcPiVar= 0.0000 | Beta= 9.1553
[train] t=163000 | LossPi=-849.5738 | PiEntropy=-1.0177 | Alpha= 1.0637 | PiEntTerm= 1.0824 | MinQ= 918.7992 | PiCostTerm= 68.1430 | QcPiCVaR= 7.4430 | QcPi= 7.4427 | QcPiVar= 0.0000 | Beta= 9.1553
[train] t=164000 | LossPi=-851.0342 | PiEntropy=-1.0380 | Alpha= 1.0747 | PiEntTerm= 1.1155 | MinQ= 920.0155 | PiCostTerm= 67.8657 | QcPiCVaR= 7.4127 | QcPi= 7.4124 | QcPiVar= 0.0000 | Beta= 9.1553
[train] t=165000 | LossPi=-851.0408 | PiEntropy=-0.9539 | Alpha= 1.0486 | PiEntTerm= 1.0002 | MinQ= 920.3287 | PiCostTerm= 68.2877 | QcPiCVaR= 7.4588 | QcPi= 7.4585 | QcPiVar= 0.0000 | Beta= 9.1553
[train] t=166000 | LossPi=-850.6508 | PiEntropy=-0.9357 | Alpha= 1.0756 | PiEntTerm= 1.0064 | MinQ= 919.8149 | PiCostTerm= 68.1577 | QcPiCVaR= 7.4446 | QcPi= 7.4443 | QcPiVar= 0.0000 | Beta= 9.1553
[train] t=167000 | LossPi=-851.4160 | PiEntropy=-1.0316 | Alpha= 1.0529 | PiEntTerm= 1.0862 | MinQ= 920.4368 | PiCostTerm= 67.9345 | QcPiCVaR= 7.4202 | QcPi= 7.4199 | QcPiVar= 0.0000 | Beta= 9.1553
[train] t=168000 | LossPi=-848.4280 | PiEntropy=-0.9633 | Alpha= 1.0722 | PiEntTerm= 1.0329 | MinQ= 917.6913 | PiCostTerm= 68.2305 | QcPiCVaR= 7.4526 | QcPi= 7.4523 | QcPiVar= 0.0000 | Beta= 9.1553
[train] t=169000 | LossPi=-849.0056 | PiEntropy=-0.9404 | Alpha= 1.0875 | PiEntTerm= 1.0227 | MinQ= 917.8975 | PiCostTerm= 67.8691 | QcPiCVaR= 7.4131 | QcPi= 7.4128 | QcPiVar= 0.0000 | Beta= 9.1553
[train] t=170000 | LossPi=-852.0919 | PiEntropy=-1.0116 | Alpha= 1.0606 | PiEntTerm= 1.0729 | MinQ= 920.8469 | PiCostTerm= 67.6821 | QcPiCVaR= 7.3952 | QcPi= 7.3949 | QcPiVar= 0.0000 | Beta= 9.1522
[train] t=171000 | LossPi=-846.3331 | PiEntropy=-0.9352 | Alpha= 1.0730 | PiEntTerm= 1.0034 | MinQ= 914.8486 | PiCostTerm= 67.5121 | QcPiCVaR= 7.3791 | QcPi= 7.3789 | QcPiVar= 0.0000 | Beta= 9.1491
[train] t=172000 | LossPi=-849.9882 | PiEntropy=-1.0887 | Alpha= 1.0737 | PiEntTerm= 1.1689 | MinQ= 918.7466 | PiCostTerm= 67.5895 | QcPiCVaR= 7.3921 | QcPi= 7.3919 | QcPiVar= 0.0000 | Beta= 9.1435
[train] t=173000 | LossPi=-849.0640 | PiEntropy=-0.9854 | Alpha= 1.0593 | PiEntTerm= 1.0439 | MinQ= 917.3599 | PiCostTerm= 67.2519 | QcPiCVaR= 7.3646 | QcPi= 7.3643 | QcPiVar= 0.0000 | Beta= 9.1318
[train] t=174000 | LossPi=-851.6819 | PiEntropy=-1.0018 | Alpha= 1.0502 | PiEntTerm= 1.0520 | MinQ= 919.7563 | PiCostTerm= 67.0225 | QcPiCVaR= 7.3479 | QcPi= 7.3476 | QcPiVar= 0.0000 | Beta= 9.1214
[train] t=175000 | LossPi=-851.7665 | PiEntropy=-0.8995 | Alpha= 1.0784 | PiEntTerm= 0.9699 | MinQ= 919.6536 | PiCostTerm= 66.9171 | QcPiCVaR= 7.3475 | QcPi= 7.3473 | QcPiVar= 0.0000 | Beta= 9.1074
[train] t=176000 | LossPi=-850.5662 | PiEntropy=-1.0394 | Alpha= 1.0369 | PiEntTerm= 1.0777 | MinQ= 918.5106 | PiCostTerm= 66.8668 | QcPiCVaR= 7.3603 | QcPi= 7.3602 | QcPiVar= 0.0000 | Beta= 9.0847
[train] t=177000 | LossPi=-853.8501 | PiEntropy=-0.9510 | Alpha= 1.0686 | PiEntTerm= 1.0163 | MinQ= 921.4305 | PiCostTerm= 66.5642 | QcPiCVaR= 7.3461 | QcPi= 7.3459 | QcPiVar= 0.0000 | Beta= 9.0612
[train] t=178000 | LossPi=-854.9747 | PiEntropy=-1.0719 | Alpha= 1.0333 | PiEntTerm= 1.1076 | MinQ= 922.1670 | PiCostTerm= 66.0847 | QcPiCVaR= 7.3163 | QcPi= 7.3161 | QcPiVar= 0.0000 | Beta= 9.0325
[train] t=179000 | LossPi=-851.0027 | PiEntropy=-0.9701 | Alpha= 1.0722 | PiEntTerm= 1.0401 | MinQ= 917.8438 | PiCostTerm= 65.8009 | QcPiCVaR= 7.3262 | QcPi= 7.3261 | QcPiVar= 0.0000 | Beta= 8.9816
[train] t=180000 | LossPi=-854.8396 | PiEntropy=-1.1271 | Alpha= 1.0358 | PiEntTerm= 1.1675 | MinQ= 921.3649 | PiCostTerm= 65.3578 | QcPiCVaR= 7.3144 | QcPi= 7.3142 | QcPiVar= 0.0000 | Beta= 8.9356
[train] t=181000 | LossPi=-854.3032 | PiEntropy=-1.0172 | Alpha= 1.0606 | PiEntTerm= 1.0789 | MinQ= 920.3313 | PiCostTerm= 64.9492 | QcPiCVaR= 7.2940 | QcPi= 7.2939 | QcPiVar= 0.0000 | Beta= 8.9045
[train] t=182000 | LossPi=-853.8540 | PiEntropy=-0.9202 | Alpha= 1.0705 | PiEntTerm= 0.9851 | MinQ= 919.6278 | PiCostTerm= 64.7887 | QcPiCVaR= 7.3178 | QcPi= 7.3177 | QcPiVar= 0.0000 | Beta= 8.8535
[train] t=183000 | LossPi=-851.5338 | PiEntropy=-1.1295 | Alpha= 1.0440 | PiEntTerm= 1.1792 | MinQ= 916.9437 | PiCostTerm= 64.2307 | QcPiCVaR= 7.3038 | QcPi= 7.3037 | QcPiVar= 0.0000 | Beta= 8.7941
[train] t=184000 | LossPi=-855.9887 | PiEntropy=-0.9395 | Alpha= 1.0504 | PiEntTerm= 0.9868 | MinQ= 921.0530 | PiCostTerm= 64.0774 | QcPiCVaR= 7.3392 | QcPi= 7.3391 | QcPiVar= 0.0000 | Beta= 8.7309
[train] t=185000 | LossPi=-855.2887 | PiEntropy=-1.0218 | Alpha= 0.9805 | PiEntTerm= 1.0019 | MinQ= 919.8826 | PiCostTerm= 63.5920 | QcPiCVaR= 7.3255 | QcPi= 7.3254 | QcPiVar= 0.0000 | Beta= 8.6809
[train] t=186000 | LossPi=-853.4791 | PiEntropy=-0.9483 | Alpha= 1.0499 | PiEntTerm= 0.9957 | MinQ= 917.6946 | PiCostTerm= 63.2199 | QcPiCVaR= 7.3295 | QcPi= 7.3294 | QcPiVar= 0.0000 | Beta= 8.6254
[train] t=187000 | LossPi=-856.1529 | PiEntropy=-1.0370 | Alpha= 1.0460 | PiEntTerm= 1.0848 | MinQ= 920.1635 | PiCostTerm= 62.9258 | QcPiCVaR= 7.3412 | QcPi= 7.3411 | QcPiVar= 0.0000 | Beta= 8.5716
[train] t=188000 | LossPi=-854.2769 | PiEntropy=-1.0613 | Alpha= 1.0343 | PiEntTerm= 1.0977 | MinQ= 917.9000 | PiCostTerm= 62.5253 | QcPiCVaR= 7.3286 | QcPi= 7.3285 | QcPiVar= 0.0000 | Beta= 8.5317
[train] t=189000 | LossPi=-857.8870 | PiEntropy=-1.0001 | Alpha= 1.0560 | PiEntTerm= 1.0561 | MinQ= 921.4175 | PiCostTerm= 62.4745 | QcPiCVaR= 7.3484 | QcPi= 7.3483 | QcPiVar= 0.0000 | Beta= 8.5018
[train] t=190000 | LossPi=-857.3993 | PiEntropy=-0.9096 | Alpha= 1.0705 | PiEntTerm= 0.9737 | MinQ= 920.4440 | PiCostTerm= 62.0710 | QcPiCVaR= 7.3332 | QcPi= 7.3331 | QcPiVar= 0.0000 | Beta= 8.4644
[train] t=191000 | LossPi=-859.6316 | PiEntropy=-0.9433 | Alpha= 1.0044 | PiEntTerm= 0.9475 | MinQ= 922.6298 | PiCostTerm= 62.0506 | QcPiCVaR= 7.3515 | QcPi= 7.3514 | QcPiVar= 0.0000 | Beta= 8.4405
[train] t=192000 | LossPi=-861.0510 | PiEntropy=-0.9844 | Alpha= 1.0481 | PiEntTerm= 1.0317 | MinQ= 923.9039 | PiCostTerm= 61.8212 | QcPiCVaR= 7.3585 | QcPi= 7.3584 | QcPiVar= 0.0000 | Beta= 8.4013
[train] t=193000 | LossPi=-856.7745 | PiEntropy=-0.9370 | Alpha= 1.0503 | PiEntTerm= 0.9842 | MinQ= 919.3264 | PiCostTerm= 61.5677 | QcPiCVaR= 7.3539 | QcPi= 7.3539 | QcPiVar= 0.0000 | Beta= 8.3721
[train] t=194000 | LossPi=-863.3312 | PiEntropy=-1.0410 | Alpha= 1.0214 | PiEntTerm= 1.0632 | MinQ= 925.8640 | PiCostTerm= 61.4696 | QcPiCVaR= 7.3627 | QcPi= 7.3626 | QcPiVar= 0.0000 | Beta= 8.3488
